authfull,inst_name,cntry,np6024,firstyr,lastyr,rank (ns),nc9624 (ns),h24 (ns),hm24 (ns),nps (ns),ncs (ns),cpsf (ns),ncsf (ns),npsfl (ns),ncsfl (ns),c (ns),npciting (ns),cprat (ns),np6024 cited9624 (ns),self%,rank,nc9624,h24,hm24,nps,ncs,cpsf,ncsf,npsfl,ncsfl,c,npciting,cprat,np6024 cited9624,np6024_rw,nc9624_to_rw,nc9624_rw,sm-subfield-1,sm-subfield-1-frac,sm-subfield-2,sm-subfield-2-frac,sm-field,sm-field-frac,rank sm-subfield-1,rank sm-subfield-1 (ns),sm-subfield-1 count,rank_percentile,field_type,sample_id,replicate
"Pacifici, Gian Maria",Università di Pisa,ita,199,1976,2017,57433,3860,34,21.45238095238094,30,695,133,2511,186,3766,3.664360724157328,3039,1.270154656136887,176,0.0574,64363,4095,36,21.76190476190475,30,701,133,2631,186,3996,3.674912681821809,3116,1.31418485237484,177,0,0,0,Pharmacology & Pharmacy,0.6130653266331658,Pediatrics,0.135678391959799,Clinical Medicine,0.8994974874371859,542,482,157499,20-40,journal_heavy,120,5
"Keller, Asaf",University of Maryland School of Medicine,usa,113,1985,2025,87444,4385,43,22.04606782106781,4,209,20,761,92,3527,3.520463960942156,3342,1.312088569718731,110,0.0933,95535,4836,44,22.99606782106781,4,212,20,831,92,3865,3.539425017889505,3522,1.373083475298126,110,0,0,3,Neurology & Neurosurgery,0.8407079646017699,Anesthesiology,0.02654867256637168,Clinical Medicine,0.9380530973451328,5949,5585,360881,20-40,journal_heavy,121,5
"Steffensen, Jørgen Peder",Niels Bohr Institutet,dnk,126,1985,2025,89355,25201,49,10.38902442689971,3,207,5,823,25,2616,3.513077751343296,16205,1.55513730330145,120,0.1512,80611,29689,58,12.25285226572755,3,225,5,915,25,3108,3.598779220066964,17232,1.722899257195915,122,0,0,9,Meteorology & Atmospheric Sciences,0.6111111111111112,Paleontology,0.2380952380952381,Earth & Environmental Sciences,0.9603174603174603,1329,1389,79651,20-40,journal_heavy,122,5
"Witters, Lee Alan",Geisel School of Medicine at Dartmouth,usa,144,1976,2013,48540,16343,61,16.83966866466866,3,352,33,984,71,5076,3.718010117044442,11409,1.432465597335437,133,0.0989,52765,18137,64,17.79159174159174,3,352,33,1033,71,5506,3.739015758985907,11983,1.513560877910373,133,0,0,65,Biochemistry & Molecular Biology,0.6180555555555556,Endocrinology & Metabolism,0.1319444444444444,Biomedical Research,0.6944444444444444,2026,1882,212967,20-40,journal_heavy,123,5
"Rémy, Luc",Centre des Matériaux (UMR 7633),fra,141,1973,2023,74963,3242,29,19.99444444444444,11,809,33,1800,103,2806,3.574276262093554,2474,1.310428455941795,115,0.1629,72133,3873,33,22.82777777777778,11,821,33,1889,103,3277,3.636746654833072,2596,1.49191063174114,118,0,0,0,Materials,0.524822695035461,Mechanical Engineering & Transports,0.3120567375886525,Enabling & Strategic Technologies,0.5390070921985816,1013,1012,314399,20-40,journal_heavy,124,5
"Flohr, Carsten",King's College London,gbr,279,1996,2025,49526,22124,59,17.97688485645651,11,109,49,2213,125,4826,3.711677687184902,19044,1.161730728838479,246,0.1558,49007,26206,65,18.81000838781502,11,121,49,2484,125,5552,3.762223806799552,21548,1.216168553926118,256,0,0,11,Dermatology & Venereal Diseases,0.3655913978494624,Allergy,0.2293906810035842,Clinical Medicine,0.96415770609319,283,297,61090,20-40,journal_heavy,125,5
"Nepomechie, Rafael I.",College of Arts and Sciences,usa,151,1981,2025,80977,3622,29,21.53846153846154,40,845,63,1079,118,2370,3.546933752961139,2373,1.526337968815845,129,0.1861,74394,4450,33,24.4551282051282,40,932,63,1242,118,2843,3.626581595786093,2690,1.654275092936803,135,0,0,0,Nuclear & Particle Physics,0.5629139072847682,Mathematical Physics,0.2516556291390729,Physics & Astronomy,1.0,1319,1240,158450,20-40,journal_heavy,126,5
"Ledger, William L.",UNSW Sydney,aus,369,1982,2025,55130,11241,55,26.70731837606836,49,215,76,633,210,4565,3.677872335118806,9650,1.164870466321243,291,0.0907,59865,12362,57,28.24333028083027,49,220,76,666,210,5006,3.698368911408297,10307,1.199379062772873,301,0,0,12,Obstetrics & Reproductive Medicine,0.5799457994579946,Endocrinology & Metabolism,0.07859078590785908,Clinical Medicine,0.9376693766937669,536,507,101272,20-40,journal_heavy,127,5
"Nakamura, Toshitaka",Japan Osteoporosis Foundation,jpn,364,1987,2024,82963,10847,56,21.88604146408138,31,51,51,770,186,4626,3.538620148606781,8974,1.208714062848228,320,0.1356,86491,12548,60,22.97478882782875,31,52,51,863,186,5227,3.574562755980265,9785,1.282370975983648,322,0,0,126,Endocrinology & Metabolism,0.5357142857142857,Orthopedics,0.1373626373626374,Clinical Medicine,0.8681318681318682,1760,1727,96207,20-40,journal_heavy,128,5
"Jacobsen, Dean",Københavns Universitet,dnk,96,1992,2025,88846,3962,33,18.33766556551186,9,463,32,1523,57,2163,3.515076551788384,3004,1.318908122503329,94,0.1889,82808,4885,37,19.50216773001402,9,551,32,1828,57,2594,3.589739422636803,3380,1.445266272189349,94,0,0,0,Marine Biology & Hydrobiology,0.4791666666666667,Ecology,0.2708333333333333,Biology,0.8333333333333334,667,702,52145,20-40,journal_heavy,129,5
"Pretty, Iain A.",School of Medical Sciences,gbr,158,1999,2021,68701,3994,34,21.67814962814962,14,507,61,2012,113,2874,3.604519906173667,3065,1.303099510603589,152,0.114,68143,4508,38,23.59481629481629,14,541,61,2242,113,3239,3.65641721868389,3264,1.381127450980392,154,0,0,0,Dentistry,0.6645569620253164,Legal & Forensic Medicine,0.2025316455696203,Clinical Medicine,0.9430379746835443,330,348,95125,20-40,journal_heavy,130,5
"Popov, Valentin L.",Sharof Rashidov Samarkand State University,uzb,376,1985,2025,52807,4479,27,20.07619047619048,54,1549,130,2486,316,3887,3.69157353128942,3538,1.265969474279254,271,0.2898,38738,6307,34,24.30952380952381,54,1794,130,3132,316,5323,3.832199167835516,4111,1.53417659936755,305,0,0,1,Mechanical Engineering & Transports,0.4361702127659575,Applied Physics,0.1223404255319149,Engineering,0.5904255319148937,272,352,150568,20-40,journal_heavy,131,5
"Kautzner, Josef",Institutu Klinické a Experimentální Medicíny,cze,538,1987,2025,53429,44305,74,17.9635510007263,22,67,84,1195,255,3448,3.687823424542168,34850,1.271305595408895,414,0.1725,53542,53544,81,19.22558520834874,22,69,84,1328,255,3899,3.734484803704841,40147,1.33369865743393,436,0,0,18,Cardiovascular System & Hematology,0.7657992565055762,General & Internal Medicine,0.0483271375464684,Clinical Medicine,0.9702602230483272,1912,1928,235606,20-40,journal_heavy,132,5
"Hall, Kenneth C.",Pratt School of Engineering,usa,167,1984,2024,62440,5850,38,20.56666666666666,5,236,36,2358,132,5184,3.636997485582122,3482,1.680068925904652,147,0.1506,61902,6887,41,21.73333333333333,5,266,36,2642,132,6012,3.687527432084155,3705,1.858839406207827,152,0,0,0,Aerospace & Aeronautics,0.5688622754491018,Mechanical Engineering & Transports,0.311377245508982,Engineering,0.9101796407185628,87,73,62704,20-40,journal_heavy,133,5
"Szalai, Alexander J.",UAB Division of Clinical Immunology and Rheumatology,usa,125,1987,2024,83970,5820,45,17.72054889554889,4,186,39,1692,63,2508,3.534658436258791,4566,1.274638633377135,114,0.1387,85301,6757,50,18.40388222888222,4,196,39,1892,63,2873,3.579374684408365,5029,1.343607078942136,116,0,0,3,Immunology,0.272,Cardiovascular System & Hematology,0.128,Clinical Medicine,0.72,2272,2302,166615,20-40,journal_heavy,134,5
"Tuma, Dean J.",University of Nebraska Omaha,usa,279,1967,2024,83417,5550,40,21.27162698412696,1,199,40,1065,142,3321,3.536852021571396,3595,1.543810848400556,239,0.2482,72179,7382,47,24.87003968253967,1,207,40,1279,142,4242,3.636573178992403,3920,1.883163265306123,244,0,0,6,Gastroenterology & Hepatology,0.2473118279569892,Substance Abuse,0.2007168458781362,Clinical Medicine,0.5412186379928315,1024,1179,108265,20-40,journal_heavy,135,5
"Loizou, Philipos C.",Erik Jonsson School of Engineering and Computer Science,usa,112,1997,2016,63120,6736,34,22.43015873015873,3,457,7,865,90,6114,3.633148552792115,4935,1.364944275582573,101,0.09210000000000002,66990,7419,37,23.51349206349206,3,466,7,929,90,6640,3.661877415785285,5189,1.429755251493544,108,0,0,1,Acoustics,0.4375,Speech-Language Pathology & Audiology,0.2053571428571428,Physics & Astronomy,0.4375,152,132,36865,20-40,journal_heavy,136,5
"Prince, Alfred M.",New York Blood Center,usa,330,1957,2016,59438,8660,43,18.01979462671009,46,244,123,1872,233,5668,3.653203227785939,7561,1.145351144028568,239,0.0727,64868,9339,45,19.0388422457577,46,250,123,1979,233,5982,3.672386649846424,7925,1.178422712933754,246,1,14,14,Virology,0.1939393939393939,General & Internal Medicine,0.1727272727272727,Clinical Medicine,0.5727272727272728,497,443,75944,20-40,journal_heavy,137,5
"Branson, Bernard M.","Scientific Affairs, LLC",usa,118,1994,2020,47825,8634,45,16.8994226774072,14,441,26,3371,59,4328,3.722857412974695,6733,1.282340709936135,112,0.0864,51599,9451,49,17.34664489962942,14,466,26,3474,59,4641,3.746221875224278,7094,1.332252607837609,112,0,0,3,Virology,0.3135593220338983,General & Internal Medicine,0.1779661016949153,Biomedical Research,0.4830508474576271,388,336,75944,20-40,journal_heavy,138,5
"Kellam, Sheppard G.",Johns Hopkins Bloomberg School of Public Health,usa,104,1959,2022,84586,8010,43,16.04512421702823,6,81,33,2188,70,4663,3.532148602257509,6294,1.272640610104862,98,0.1234,86543,9138,45,17.2586162805203,6,87,33,2502,70,5257,3.574317491754527,6602,1.384126022417449,98,0,0,2,Substance Abuse,0.2571428571428571,Developmental & Child Psychology,0.219047619047619,Public Health & Health Services,0.3809523809523809,300,294,17312,20-40,journal_heavy,139,5
"Baroody, Fuad M.",Comer Children's Hospital - Hyde Park,usa,234,1989,2024,79215,12666,46,20.94639587039521,17,159,47,1021,103,1909,3.554858169381357,10289,1.231023423073185,201,0.1969,79872,15772,50,21.74250882720584,17,162,47,1200,103,2195,3.60196282392638,11980,1.31652754590985,202,0,0,6,Otorhinolaryngology,0.3974358974358974,Allergy,0.2863247863247863,Clinical Medicine,0.9615384615384616,163,182,52045,20-40,journal_heavy,140,5
"Hoppensteadt, Frank Charles",Courant Institute of Mathematical Sciences,usa,104,1966,2020,87358,4059,26,17.81666666666667,30,491,61,1687,89,3474,3.520829384831032,3712,1.093480603448276,85,0.051,97058,4277,27,18.65,30,499,61,1752,89,3663,3.533764988073349,3854,1.109756097560976,85,0,0,3,General Mathematics,0.1730769230769231,Bioinformatics,0.1634615384615385,Mathematics & Statistics,0.3461538461538461,514,423,72185,20-40,journal_heavy,141,5
"Nord, Erik",Folkehelseinstituttet,nor,112,1988,2020,56759,3471,30,21.34285714285714,52,1405,73,2347,93,2952,3.66814325118494,2534,1.369771112865036,95,0.1275,58446,3978,32,21.76709956709956,52,1557,73,2680,93,3325,3.706070818974482,2687,1.480461481205806,96,0,0,0,Health Policy & Services,0.3482142857142857,General & Internal Medicine,0.1428571428571428,Public Health & Health Services,0.5625,135,138,22829,20-40,journal_heavy,142,5
"Baets, Roel G.F.",Universiteit Gent,bel,937,1982,2025,56601,27158,79,30.87526504025729,17,12,48,405,540,17047,3.66900999762672,19594,1.38603654179851,664,0.15,55942,31951,87,33.2316142466065,17,14,48,425,540,19482,3.720297748395437,21483,1.487269003398036,712,0,0,7,Optoelectronics & Photonics,0.5272145144076841,Optics,0.3052294557097118,Enabling & Strategic Technologies,0.5528281750266809,159,142,131858,20-40,journal_heavy,143,5
"Ross, Sheldon M.",USC Viterbi School of Engineering,usa,145,1971,2025,75870,2643,23,19.33333333333333,55,1688,73,1812,134,2635,3.569989668479953,2572,1.027604976671851,111,0.0294,88202,2723,23,19.83333333333333,55,1711,73,1845,134,2711,3.567491085818185,2619,1.039709812905689,118,0,0,0,Statistics & Probability,0.5448275862068965,Operations Research,0.2551724137931035,Mathematics & Statistics,0.6620689655172414,367,332,23594,20-40,journal_heavy,144,5
"Sippl, Wolfgang",Martin-Luther-Universität Halle-Wittenberg,deu,346,1994,2025,79637,8968,52,21.52502259264642,11,295,26,513,106,1949,3.552996956321627,7038,1.274225632281898,292,0.1897,75576,11068,60,23.33856599368982,11,314,26,564,106,2401,3.621432777333391,7922,1.397121938904317,300,0,0,2,Medicinal & Biomolecular Chemistry,0.453757225433526,Organic Chemistry,0.1213872832369942,Chemistry,0.6560693641618497,247,252,112089,20-40,journal_heavy,145,5
"Sum, Amadeu K.",Colorado School of Mines,usa,273,1996,2025,81727,11460,55,26.74326506826505,6,13,28,1571,159,5749,3.543742210986939,6877,1.666424312927149,238,0.142,81841,13357,60,28.80397935397934,6,14,28,1741,159,6726,3.593688547140371,7409,1.802807396409772,244,0,0,0,Chemical Engineering,0.2454212454212454,Energy,0.2307692307692308,Engineering,0.2857142857142857,366,360,87981,20-40,journal_heavy,146,5
"Di Noto, Vito",Università degli Studi di Padova,ita,304,1990,2025,79728,6280,43,19.69163671577464,6,65,107,2707,207,4690,3.552643246836695,4723,1.329663349565954,263,0.2757,46533,8671,52,25.79206961620753,6,171,107,3894,207,6462,3.777754051797414,5368,1.615312965722802,277,0,0,0,Energy,0.4046052631578947,Polymers,0.08881578947368421,Enabling & Strategic Technologies,0.555921052631579,612,1094,343394,20-40,journal_heavy,147,5
"Brissot, Pierre",Academie Nationale de Médecine,fra,401,1974,2025,61013,13173,59,19.73824096496321,24,98,98,1799,207,3679,3.644763750674984,9409,1.400042512488043,315,0.1474,56252,15451,64,21.72973337086239,24,120,98,2152,207,4452,3.718483332095636,9986,1.547266172641698,323,0,0,7,Gastroenterology & Hepatology,0.3291770573566085,General & Internal Medicine,0.1221945137157107,Clinical Medicine,0.8329177057356608,824,910,108265,20-40,journal_heavy,148,5
"Mokbel, Mohamed Fadel",University of Minnesota Twin Cities,usa,236,2001,2025,78366,7380,41,20.6820818070818,6,143,38,1140,150,4503,3.558766247921565,5803,1.271755988281923,193,0.1073,78586,8267,44,23.65351037851037,6,146,38,1256,150,5045,3.607597759580529,6130,1.348613376835237,205,0,0,7,Information Systems,0.4067796610169492,Artificial Intelligence & Image Processing,0.1652542372881356,Information & Communication Technologies,0.809322033898305,160,180,18546,20-40,journal_heavy,149,5
"Torsi, Luisa",Università degli studi di Bari Aldo Moro,ita,270,1990,2025,84727,11299,53,15.96300496888731,6,27,38,2550,148,5700,3.531559233175249,8824,1.280485040797824,220,0.1661,76865,13550,60,17.59992083080317,6,34,38,2939,148,7026,3.61527052797516,9481,1.429174137749183,235,0,0,20,Analytical Chemistry,0.2074074074074074,Nanoscience & Nanotechnology,0.1851851851851852,Enabling & Strategic Technologies,0.3407407407407407,559,594,129614,20-40,journal_heavy,150,5
"Harajlí, Mohamed H.",American University of Beirut,lbn,77,1985,2025,59818,3068,33,22.58333333333333,18,922,45,2381,67,2904,3.651073953646625,2303,1.332175423360834,66,0.0623,67622,3272,33,23.08333333333333,18,974,45,2532,67,3082,3.658833874230663,2377,1.376525031552377,68,0,0,0,Civil Engineering,0.6493506493506493,Building & Construction,0.2077922077922078,Engineering,0.7012987012987013,138,111,62565,20-40,journal_heavy,151,5
"Chamis, Christos C.",NASA Glenn Research Center,usa,514,1968,2024,78430,2762,24,18.95833333333334,111,1305,243,1931,469,2570,3.558510767089371,2428,1.137561779242175,194,0.1483,79556,3243,26,20.79166666666666,111,1323,243,2047,469,2948,3.603365212878153,2627,1.234488009135897,243,0,0,0,Materials,0.3443579766536965,Aerospace & Aeronautics,0.3093385214007782,Engineering,0.5583657587548638,1126,1061,314399,20-40,journal_heavy,152,5
"Rudman, Daniel R.",Milwaukee VA Medical Center,usa,254,1952,1996,59394,6036,37,16.40674603174602,11,297,142,3787,225,5574,3.653453337872953,5088,1.186320754716981,193,0.0064,71467,6075,37,16.40674603174602,11,298,142,3798,225,5610,3.640277309295753,5111,1.188612795930346,193,0,0,2,Endocrinology & Metabolism,0.1891891891891892,General & Internal Medicine,0.1428571428571428,Clinical Medicine,0.7683397683397684,1491,1287,96207,20-40,journal_heavy,153,5
"Haas, Helmut L.",Universitätsklinikum Düsseldorf,deu,257,1971,2025,46380,12216,53,26.80553058053057,9,54,62,2778,180,8664,3.732402676493837,8883,1.375211077338737,220,0.1158,44540,13816,59,29.91664169164167,9,62,62,3015,180,9715,3.79097289754871,9383,1.472450175849941,220,0,0,5,Neurology & Neurosurgery,0.5625,Pharmacology & Pharmacy,0.12109375,Clinical Medicine,0.78125,3077,3224,360881,20-40,journal_heavy,154,5
"Cox, Thomas R.",Garvan Institute of Medical Research,aus,100,2008,2025,68534,9647,38,10.91727900776403,1,533,14,2856,32,3471,3.60541789481724,7840,1.230484693877551,93,0.07780000000000001,77513,10461,39,10.9887075791926,1,542,14,2987,32,3657,3.612328067794492,8156,1.28261402648357,94,1,431,23,Oncology & Carcinogenesis,0.38,Developmental Biology,0.18,Clinical Medicine,0.6,2989,2797,355674,20-40,journal_heavy,155,5
"Turakhia, Minang P.",Stanford University School of Medicine,usa,277,1996,2025,84583,19347,54,15.64367525284888,12,30,49,1724,121,4612,3.5321583989454,17390,1.112535940195515,250,0.09630000000000001,82829,21409,58,16.66438897080646,12,40,49,1954,121,5119,3.589629419057145,18639,1.148613123021621,255,0,0,17,Cardiovascular System & Hematology,0.6678700361010831,General & Internal Medicine,0.04693140794223827,Clinical Medicine,0.9638989169675091,2712,2798,235606,20-40,journal_heavy,156,5
"Thirion, Jean Philippe",QuantifiCare S.A.,fra,56,1991,2017,69660,3919,22,12.99285714285714,11,2401,22,2814,39,3394,3.599837129015574,3597,1.089519043647484,51,0.0453,79843,4105,24,12.49285714285714,11,2425,22,2871,39,3509,3.602096560452985,3677,1.116399238509655,53,0,0,0,Artificial Intelligence & Image Processing,0.5357142857142857,Nuclear Medicine & Medical Imaging,0.2142857142857143,Information & Communication Technologies,0.5357142857142857,1646,1450,458615,20-40,journal_heavy,157,5
"König, Peter M.",Osnabrück University,deu,284,1986,2025,47648,15146,57,26.70190586249907,1,87,21,1371,184,6774,3.723927933966922,11490,1.318189730200174,259,0.1299,45069,17407,62,30.59406272524417,1,92,21,1590,184,7995,3.787356795343515,12212,1.425401244677367,264,0,0,12,Neurology & Neurosurgery,0.3345070422535211,Experimental Psychology,0.3204225352112676,Clinical Medicine,0.3626760563380282,3111,3295,360881,20-40,journal_heavy,158,5
"Jelinek, Diane F.",Mayo Clinic,usa,209,1981,2025,70947,11621,62,22.32629187999897,4,63,26,1106,95,3688,3.593344888128723,9545,1.217496071241488,187,0.1393,73853,13502,70,22.53333000316613,4,64,26,1250,95,4050,3.628981873086115,10538,1.281267792750048,188,0,0,16,Immunology,0.5454545454545454,Oncology & Carcinogenesis,0.1578947368421053,Clinical Medicine,0.8803827751196173,2008,1980,166615,20-40,journal_heavy,159,5
"Wang, Laixi","College of Computer, Mathematical, & Natural Sciences",usa,218,1990,2025,53015,7901,51,23.40480097985728,12,238,37,1459,129,4739,3.690266405990428,5196,1.520592763664357,211,0.2181,46295,10105,57,25.92861050366681,12,296,37,1721,129,5923,3.779382165717619,5957,1.696323652845392,213,0,0,3,Organic Chemistry,0.3119266055045872,Biochemistry & Molecular Biology,0.2385321100917431,Chemistry,0.518348623853211,907,984,179164,20-40,journal_heavy,160,5
"Warren, Dan L.",Charles Sturt University,aus,57,1999,2025,82595,9098,26,10.4617972174576,2,148,15,6424,23,6797,3.540144352295766,7120,1.277808988764045,53,0.0318,91608,9397,29,10.60465436031474,2,153,15,6478,23,6880,3.554408829086513,7353,1.277981776145791,55,0,0,1,Ecology,0.3333333333333333,Evolutionary Biology,0.2631578947368421,Biology,0.7017543859649122,1579,1426,76579,20-40,journal_heavy,161,5
"Mackerle, Jaroslav",Tekniska Fakulteten (Tekniska Högskolan) (LITH),swe,117,1979,2006,75722,1959,24,23.0,108,1794,111,1819,116,1958,3.570655965093533,1655,1.18368580060423,107,0.0453,85431,2052,24,24.0,108,1882,111,1908,116,2051,3.578805369558464,1689,1.214920071047957,110,0,0,0,Applied Mathematics,0.2735042735042735,Design Practice & Management,0.2393162393162393,Built Environment & Design,0.3675213675213675,197,160,22433,20-40,journal_heavy,162,5
"Dandy, David J.",Addenbrooke's Hospital,gbr,77,1971,2000,122269,2070,27,19.0,31,414,50,1150,73,1869,3.396800284473406,1855,1.115902964959569,65,0.0019,145385,2074,27,19.0,31,415,50,1153,73,1873,3.383102200452882,1857,1.116855142703285,65,0,0,0,Orthopedics,0.6623376623376623,General & Internal Medicine,0.07792207792207792,Clinical Medicine,0.948051948051948,997,898,91178,40-60,journal_heavy,163,5
"Ford, Nigel J.",The University of Sheffield,gbr,90,1983,2024,135002,2434,27,15.88452380952381,20,372,35,1133,54,1745,3.359318762076015,1909,1.275013095861708,80,0.1263,132872,2786,30,16.58452380952381,20,447,35,1310,54,1993,3.418003652476689,2021,1.378525482434438,81,0,0,0,Information & Library Sciences,0.7222222222222222,Education,0.08888888888888889,Social Sciences,0.8222222222222222,79,87,15287,40-60,journal_heavy,164,5
"Meier, Robert Johan",North-Rhine Westphalia,deu,142,1982,2024,110084,3286,32,18.14920634920634,36,341,67,1019,107,2147,3.436313315310814,2795,1.17567084078712,125,0.08800000000000001,113176,3603,34,19.64920634920634,36,385,67,1115,107,2339,3.477576835652428,2938,1.226344452008169,128,0,0,0,Chemical Physics,0.323943661971831,Polymers,0.2112676056338028,Physics & Astronomy,0.4577464788732394,2199,2002,115551,40-60,journal_heavy,165,5
"Tytgat, Guido Noel Jozef",Amsterdam UMC - University of Amsterdam,nld,339,1966,2016,115768,11379,39,17.53831838147875,59,142,98,236,248,4046,3.417455003633157,10463,1.087546592755424,167,0.0766,129239,12323,41,17.8061755243359,59,143,98,243,248,4360,3.428485573434744,11181,1.102137554780431,172,0,0,7,Gastroenterology & Hepatology,0.3775811209439528,General & Internal Medicine,0.303834808259587,Clinical Medicine,0.9734513274336283,1676,1574,108265,40-60,journal_heavy,166,5
"Suzuki, Kenji",Juntendo University Graduate School of Medicine,jpn,175,1995,2024,144709,9113,53,14.49939057433335,4,8,24,2264,50,2563,3.332360283546016,7443,1.224371893053876,151,0.1072,157805,10207,54,15.11798031792309,4,8,24,2479,50,2798,3.350978683065496,7945,1.28470736312146,152,0,0,13,Respiratory System,0.4,Oncology & Carcinogenesis,0.36,Clinical Medicine,0.9942857142857143,1413,1343,68788,40-60,journal_heavy,167,5
"Czernobilsky, Bernard",Patho-Lab Diagnostics Ltd.,isr,195,1965,2023,142425,2890,30,16.3781746031746,15,210,58,891,134,1955,3.338455706412294,2554,1.131558339859045,153,0.0399,162110,3010,31,16.7051948051948,15,211,58,903,134,2022,3.340562002012669,2641,1.139719803104885,154,0,0,2,Pathology,0.2871794871794872,Obstetrics & Reproductive Medicine,0.2461538461538462,Clinical Medicine,0.9333333333333333,425,391,25326,40-60,journal_heavy,168,5
"Kahru, Mati",Scripps Institution of Oceanography,usa,118,1982,2025,134863,7440,43,15.87468176826737,2,13,49,2641,62,3003,3.359701022199511,6311,1.178893994612581,108,0.1433,137488,8684,48,16.92809775223255,2,13,49,2922,62,3397,3.404702187747982,6980,1.244126074498567,110,0,0,0,Oceanography,0.2711864406779661,Meteorology & Atmospheric Sciences,0.2288135593220339,Earth & Environmental Sciences,0.5254237288135594,267,253,16299,40-60,journal_heavy,169,5
"Seneff, Stephanie",MIT Computer Science & Artificial Intelligence Laboratory,usa,197,1976,2025,125544,4107,31,17.33834586466165,17,206,48,791,133,2431,3.387008971916236,3577,1.148168856583729,172,0.1417,116732,4785,35,19.35501253132832,17,247,48,953,133,2803,3.465821443311723,3779,1.266207991532151,183,0,0,3,Speech-Language Pathology & Audiology,0.467005076142132,Artificial Intelligence & Image Processing,0.2131979695431472,Public Health & Health Services,0.467005076142132,128,136,12773,40-60,journal_heavy,170,5
"Nychka, Douglas W.",Colorado School of Mines,usa,135,1981,2025,92448,6441,38,18.28977591036414,7,274,17,716,70,3141,3.500675347803133,5400,1.192777777777778,118,0.1086,96636,7226,41,19.70644257703081,7,279,17,761,70,3464,3.535189112051018,5905,1.223708721422523,121,0,0,3,Statistics & Probability,0.4444444444444444,Meteorology & Atmospheric Sciences,0.2518518518518518,Mathematics & Statistics,0.5481481481481482,413,406,23594,40-60,journal_heavy,171,5
"Stern, Lawrence J.",University of Massachusetts Chan Medical School,usa,188,1984,2025,98173,11455,51,22.68902943461766,2,9,12,1929,99,5165,3.479049561248486,8516,1.345115077501174,176,0.1187,99202,12998,57,24.96132975062508,2,9,12,2067,99,5956,3.526126362071849,9075,1.43228650137741,178,0,0,5,Immunology,0.3882978723404255,Biochemistry & Molecular Biology,0.2978723404255319,Biomedical Research,0.4787234042553192,2594,2629,166615,40-60,journal_heavy,172,5
"Campos, Kevin R.","Merck & Co., Inc.",usa,47,1995,2024,131148,5016,28,6.838193864423372,1,696,11,1507,25,2648,3.370408785340362,4388,1.143117593436645,44,0.05110000000000001,152241,5286,28,6.838193864423372,1,697,11,1526,25,2724,3.36564698990597,4521,1.169210351692104,44,0,0,1,Organic Chemistry,0.6595744680851063,General Chemistry,0.2553191489361702,Chemistry,0.9787234042553191,2673,2249,179164,40-60,journal_heavy,173,5
"Gleeson, Brendan James",University of Melbourne,aus,130,1991,2025,98176,2338,28,20.83333333333333,48,681,65,1231,111,1940,3.479035496718935,2072,1.128378378378378,105,0.1015,105680,2602,29,22.0,48,716,65,1300,111,2091,3.502791385700182,2261,1.150818222025652,107,0,0,0,Urban & Regional Planning,0.3923076923076923,Geography,0.1384615384615385,Built Environment & Design,0.5461538461538461,154,154,13953,40-60,journal_heavy,174,5
"Niemeyer, Lutz",ABB Corporate Research Center - Switzerland,che,45,1973,2015,127358,3201,21,9.827777777777776,7,763,16,1894,26,2709,3.381698044044548,2646,1.209750566893424,38,0.0187,149896,3262,21,9.827777777777776,7,766,16,1902,26,2721,3.371637722173,2671,1.221265443654062,38,0,0,1,Applied Physics,0.5555555555555556,Energy,0.2,Physics & Astronomy,0.6666666666666666,4139,3296,314640,40-60,journal_heavy,175,5
"Donofrio, Mary T.",The George Washington University School of Medicine and Health Sciences,usa,179,1992,2025,144323,4575,34,13.83664038623204,5,63,23,1720,81,2462,3.333436782623229,3467,1.319584655321604,158,0.1686,144354,5503,36,14.82835462165337,5,68,23,1990,81,2886,3.385781553693592,3930,1.400254452926209,160,0,0,3,Cardiovascular System & Hematology,0.4245810055865922,Pediatrics,0.1508379888268156,Clinical Medicine,0.9664804469273743,4303,4389,235606,40-60,journal_heavy,176,5
"Pinkerton, Frederick E.",General Motors,usa,110,1979,2018,94325,5657,39,17.34209956709956,9,146,45,1433,73,3353,3.493514070495541,4291,1.318340713120485,100,0.06059999999999999,106890,6022,40,17.34209956709957,9,152,45,1513,73,3503,3.49862264627354,4428,1.359981933152665,101,0,0,3,Applied Physics,0.5545454545454546,Materials,0.1818181818181818,Physics & Astronomy,0.6454545454545455,2879,2372,314640,40-60,journal_heavy,177,5
"Beall, Jeffrey",University of Colorado Denver,usa,60,1985,2024,118476,1915,16,14.66666666666667,45,1764,55,1809,57,1838,3.408753238376761,1442,1.328016643550624,51,0.0149,139309,1944,16,14.66666666666667,45,1785,55,1830,57,1860,3.399601857342716,1461,1.330595482546201,51,0,0,1,Information & Library Sciences,0.4482758620689655,Applied Ethics,0.03448275862068965,Social Sciences,0.6206896551724138,84,72,15287,40-60,journal_heavy,178,5
