authfull,inst_name,cntry,np6024,firstyr,lastyr,rank (ns),nc9624 (ns),h24 (ns),hm24 (ns),nps (ns),ncs (ns),cpsf (ns),ncsf (ns),npsfl (ns),ncsfl (ns),c (ns),npciting (ns),cprat (ns),np6024 cited9624 (ns),self%,rank,nc9624,h24,hm24,nps,ncs,cpsf,ncsf,npsfl,ncsfl,c,npciting,cprat,np6024 cited9624,np6024_rw,nc9624_to_rw,nc9624_rw,sm-subfield-1,sm-subfield-1-frac,sm-subfield-2,sm-subfield-2-frac,sm-field,sm-field-frac,rank sm-subfield-1,rank sm-subfield-1 (ns),sm-subfield-1 count,rank_percentile,field_type,sample_id,replicate
"Crowell, John C.","University of California, Santa Barbara",usa,31,1955,2003,190452,1597,19,13.86666666666667,13,583,18,720,32,1292,3.221333387498763,1310,1.219083969465649,28,0.028,221203,1643,19,13.86666666666667,13,587,18,729,32,1317,3.213410036999264,1335,1.230711610486891,28,0,0,0,Geology,0.4705882352941176,Geochemistry & Geophysics,0.4411764705882353,Earth & Environmental Sciences,1.0,391,323,17259,60-80,journal_heavy,253,3
"Guggenberger, Lloyd J.",DuPont,usa,49,1964,1987,225794,1538,20,15.55833333333333,9,181,27,659,39,1359,3.14957111944646,1402,1.097004279600571,49,0.0135,257864,1559,21,15.55833333333333,9,181,27,674,39,1379,3.148090407673484,1420,1.097887323943662,49,0,0,0,General Chemistry,0.4081632653061225,Inorganic & Nuclear Chemistry,0.3061224489795918,Chemistry,0.9387755102040817,619,564,57118,60-80,journal_heavy,254,3
"Williams, David Raymond",Cardiff University,gbr,170,1967,2024,163855,2365,24,15.82500000000001,18,407,22,437,151,2092,3.282706666730068,1998,1.183683683683684,139,0.0928,176191,2607,25,16.74166666666667,18,422,22,456,151,2302,3.307327015668745,2059,1.266148615832929,147,0,0,0,Inorganic & Nuclear Chemistry,0.4705882352941176,Environmental Sciences,0.1294117647058824,Chemistry,0.5941176470588235,1152,984,78896,60-80,journal_heavy,255,3
"Matsui, Toshiyuki",Fukuoka University,jpn,285,1978,2023,152461,9107,52,15.72627236569354,12,35,50,500,88,1796,3.311700875759178,7832,1.16279366700715,233,0.1364,160307,10546,58,15.88536327478445,12,35,50,549,88,2029,3.344957200519821,8592,1.227420856610801,241,0,0,10,Gastroenterology & Hepatology,0.6771929824561403,Surgery,0.06315789473684211,Clinical Medicine,0.9824561403508771,2004,2007,108265,60-80,journal_heavy,256,3
"Sibirtsev, Alexander A.",University of Manitoba,can,126,1986,2015,180469,2260,27,14.00931740569109,12,133,60,1172,76,1647,3.243685191141259,1559,1.44964720974984,105,0.2986,153140,3222,32,15.60212437869609,12,162,60,1516,76,2181,3.363302766626583,1966,1.638860630722279,112,0,0,0,Nuclear & Particle Physics,0.8888888888888888,General Physics,0.0873015873015873,Physics & Astronomy,1.0,2726,2805,158450,60-80,journal_heavy,257,3
"Sugiyama, Masayasu",Sugiyama Pharmacy,jpn,69,1984,2009,194403,1694,24,12.7770202020202,5,377,22,761,39,1213,3.212742321209568,1326,1.277526395173454,65,0.0578,212428,1798,26,12.8770202020202,5,386,22,812,39,1291,3.230647854869082,1358,1.3240058910162,65,0,0,3,Toxicology,0.3333333333333333,Biochemistry & Molecular Biology,0.1159420289855072,Biomedical Research,0.5652173913043478,997,928,67220,60-80,journal_heavy,258,3
"Tchekmedyian, Nerses Simon",Pacific Shores Medical Group,usa,70,1986,2015,181235,8022,32,12.48106060606061,11,139,29,616,37,797,3.241913781376624,6165,1.301216545012166,64,0.0646,207453,8576,32,12.48106060606061,11,142,29,635,37,830,3.240528044100806,6478,1.32386539055264,64,0,0,4,Oncology & Carcinogenesis,0.7285714285714285,Nutrition & Dietetics,0.05714285714285714,Clinical Medicine,0.9285714285714286,7268,6645,355674,60-80,journal_heavy,259,3
"Kuznik, Frédéric",Centre d'Energétique et de Thermique de Lyon,fra,153,2005,2025,171942,6140,38,16.61587301587301,2,3,36,2922,82,4191,3.263513587417247,4875,1.25948717948718,127,0.0766,164151,6649,40,17.15433455433455,2,7,36,3086,82,4456,3.335634886477752,5063,1.313253012048193,131,0,0,8,Building & Construction,0.3006535947712418,Energy,0.2810457516339869,Enabling & Strategic Technologies,0.3464052287581699,467,498,49618,60-80,journal_heavy,260,3
"Siegel, Peter Michael",School of Medicine,can,155,1994,2025,156583,17061,54,17.90124841330423,0,0,11,2411,62,5192,3.301032902395713,14707,1.160059835452506,145,0.096,169617,18873,57,18.55447592653174,0,0,11,2624,62,5677,3.322634346576082,15765,1.197145575642246,145,0,0,37,Oncology & Carcinogenesis,0.4967741935483871,Developmental Biology,0.2,Clinical Medicine,0.6580645161290323,6006,5788,355674,60-80,journal_heavy,261,3
"Choi, Bong-gill",Kangwon National University,kor,161,2007,2025,161993,6839,42,12.83976578976579,3,4,26,3348,101,5338,3.287552117293311,6344,1.078026481715006,136,0.0803,176590,7436,43,13.80365467865467,3,4,26,3508,101,5745,3.306416437804304,6606,1.125643354526188,139,0,0,5,Nanoscience & Nanotechnology,0.3043478260869565,Polymers,0.1739130434782609,Enabling & Strategic Technologies,0.4472049689440994,2092,1965,156020,60-80,journal_heavy,262,3
"Ojaveer, Henn",Tartu Ülikooli Pärnu Kolledž,est,119,1996,2025,184414,4753,35,11.20905476920112,2,55,29,986,59,2112,3.234723580116593,3914,1.214358712314767,114,0.2645,157167,6462,40,13.94522872596331,2,58,29,1293,59,2732,3.352713259259807,4848,1.332920792079208,114,0,0,2,Fisheries,0.3559322033898305,Marine Biology & Hydrobiology,0.3559322033898305,Biology,0.4830508474576271,436,510,43547,60-80,journal_heavy,263,3
"Siegelin, Markus David",Columbia University Irving Medical Center,usa,117,2005,2025,181005,4226,35,11.81201481701206,2,64,19,972,60,1994,3.242413614813065,3904,1.082479508196721,106,0.1487,174117,4964,40,12.77083834642382,2,75,19,1068,60,2394,3.312190912371459,4174,1.189266890273119,109,0,0,12,Oncology & Carcinogenesis,0.4957264957264957,Neurology & Neurosurgery,0.1709401709401709,Clinical Medicine,0.8547008547008547,6171,6637,355674,60-80,journal_heavy,264,3
"Hagen, Lawrence J.",Stored Product Insect and Engineering Research Unit,usa,56,1970,2019,230860,1258,22,12.875,10,296,34,724,47,1019,3.140119691579694,904,1.391592920353982,48,0.1021,240084,1401,23,13.875,10,319,34,800,47,1134,3.178704545808396,948,1.477848101265823,49,0,0,1,Agronomy & Agriculture,0.625,Environmental Engineering,0.1071428571428571,"Agriculture, Fisheries & Forestry",0.6785714285714286,1406,1369,88035,60-80,journal_heavy,265,3
"Oei, Swan Guid",Technische Universiteit Eindhoven,nld,280,1988,2024,164277,5170,37,16.94856452915275,4,66,23,461,116,2074,3.281697584472319,4237,1.220202973802219,246,0.1803,163886,6307,41,18.66146135454957,4,68,23,488,116,2419,3.336247347320081,4726,1.334532374100719,253,0,0,10,Obstetrics & Reproductive Medicine,0.4464285714285715,Biomedical Engineering,0.1785714285714286,Clinical Medicine,0.7607142857142857,1492,1584,101272,60-80,journal_heavy,266,3
"Baïda, Fadi Issam Ali El Eter",Femto-St - Sciences et Technologies,fra,148,1993,2025,236657,2929,28,13.93590386221965,2,31,24,948,79,1569,3.129523674825244,2314,1.265773552290406,118,0.2064,209908,3691,31,16.59315494447073,2,40,24,1137,79,1978,3.235564756487121,2617,1.410393580435613,120,0,0,0,Optics,0.4391891891891892,Optoelectronics & Photonics,0.2297297297297297,Physics & Astronomy,0.6756756756756757,933,965,80301,60-80,journal_heavy,267,3
"Dogan, Tunca",Hacettepe Üniversitesi,tur,48,2010,2025,189464,21843,20,4.817002585065491,1,17,8,5212,20,5954,3.223424714765611,21155,1.032521862443867,40,0.0362,198062,22664,21,4.942002585065491,1,24,8,5381,20,6167,3.259788966546388,21729,1.043030052004234,41,0,0,12,Bioinformatics,0.3541666666666667,Developmental Biology,0.1875,Enabling & Strategic Technologies,0.4166666666666667,434,422,23358,60-80,journal_heavy,268,3
"Lawton, John W.","Poet Research, Inc",usa,33,1994,2015,156506,2551,23,11.47619047619048,6,772,11,1024,16,1253,3.301212122073624,1993,1.279979929754139,31,0.0359,178672,2646,24,11.47619047619048,6,780,11,1038,16,1283,3.301840660141941,2036,1.299607072691552,31,0,0,0,Polymers,0.4545454545454545,Food Science,0.3333333333333333,Chemistry,0.4545454545454545,1670,1387,124976,60-80,journal_heavy,269,3
"Ivani, Giorgio",Azienda Ospedaliera - Universitaria Città della Salute e della Scienza di Torino,ita,126,1984,2025,217732,2850,30,12.00937680598998,4,56,52,1000,78,1612,3.165017318947967,2260,1.261061946902655,86,0.1834,217319,3490,31,12.45729347265664,4,67,52,1204,78,1901,3.22101616330531,2639,1.322470632815461,96,1,1,1,Anesthesiology,0.5793650793650794,Pediatrics,0.1349206349206349,Clinical Medicine,1.0,870,907,54375,60-80,journal_heavy,270,3
"White, Robert D.",Beacon Health System,usa,71,1990,2025,236432,1606,21,12.49439722494642,29,342,35,568,52,921,3.12988028972845,1318,1.218512898330804,55,0.0765,258080,1739,22,12.49439722494642,29,367,35,611,52,990,3.14774393691563,1405,1.237722419928826,55,0,0,0,Pediatrics,0.3802816901408451,Nursing,0.08450704225352113,Clinical Medicine,0.7746478873239436,1417,1380,77859,60-80,journal_heavy,271,3
"Andersen, Claus Lindbjerg Indbjerg",Aarhus Universitet,dnk,141,1997,2025,162713,17295,51,8.908161055126326,0,0,13,6362,65,9585,3.28572060640895,15987,1.081816475886658,124,0.0554,181719,18309,53,9.327605499570769,0,0,13,6436,65,9959,3.294972920016357,16617,1.101823433832822,127,0,0,36,Oncology & Carcinogenesis,0.475177304964539,Developmental Biology,0.1205673758865248,Clinical Medicine,0.6950354609929078,6424,6012,355674,60-80,journal_heavy,272,3
"Schmied, Virginia A.",Western Sydney University,aus,235,1993,2025,197228,6696,43,22.79448051948051,1,1,28,1213,110,3314,3.206900789111181,5545,1.207574391343553,221,0.1282,200455,7681,47,25.12344877344876,1,1,28,1384,110,3730,3.25473284258698,5886,1.304960924226979,225,0,0,1,Nursing,0.4042553191489361,Obstetrics & Reproductive Medicine,0.2340425531914894,Public Health & Health Services,0.5276595744680851,551,569,66595,60-80,journal_heavy,273,3
"Das, Biswarup",Indian Institute of Technology Roorkee,ind,95,1998,2025,162256,2819,28,17.75,11,278,21,560,52,1168,3.286868709296134,2452,1.149673735725938,82,0.0625,178768,3007,29,18.66666666666667,11,284,21,570,52,1257,3.301630783295983,2578,1.166408068269977,84,0,0,3,Energy,0.7578947368421053,Electrical & Electronic Engineering,0.1263157894736842,Enabling & Strategic Technologies,0.7894736842105263,2717,2412,343394,60-80,journal_heavy,274,3
"Kokolakis, Spyros A.",University of the Aegean,grc,64,1998,2025,232531,1936,16,7.976190476190476,2,777,12,857,35,1200,3.136975473572443,1847,1.048186247969681,53,0.0444,248986,2026,17,8.902380952380954,2,781,12,870,35,1250,3.163151905815452,1905,1.063517060367454,56,0,0,0,Artificial Intelligence & Image Processing,0.40625,Information Systems,0.125,Information & Communication Technologies,0.765625,5591,5122,458615,60-80,journal_heavy,275,3
"Lee, Chiyi Long",Chang Gung Memorial Hospital,twn,277,1990,2025,215179,4872,37,16.26251871817908,6,7,68,1171,143,2133,3.170066534265642,4178,1.166108185734801,250,0.1274,185776,5583,38,18.11410601976638,6,16,68,1468,143,2594,3.285754853141972,4534,1.231363034847816,260,0,0,8,Obstetrics & Reproductive Medicine,0.6823104693140795,General & Internal Medicine,0.09747292418772563,Clinical Medicine,0.9747292418772563,1707,2054,101272,60-80,journal_heavy,276,3
"Burmaster, David E.",Alceon Corporation,usa,58,1979,2001,206190,1838,22,15.61666666666667,9,160,31,758,52,1503,3.188185814128473,1431,1.284416491963662,50,0.04769999999999999,234800,1930,22,15.61666666666667,9,164,31,793,52,1591,3.188232853298963,1481,1.303173531397704,50,0,0,1,"Strategic, Defence & Security Studies",0.6206896551724138,Environmental Sciences,0.1379310344827586,Enabling & Strategic Technologies,0.6206896551724138,289,263,28111,60-80,journal_heavy,277,3
"Abraham, John P.","University of St. Thomas, Minnesota",usa,277,2001,2025,200129,5828,36,17.10269483038025,1,4,53,1469,176,3273,3.200764367940722,4649,1.253602925360292,240,0.182,187482,7125,41,19.86936149704691,1,4,53,1795,176,3953,3.281859739442123,5070,1.405325443786982,248,0,0,6,Mechanical Engineering & Transports,0.2779783393501805,Environmental Engineering,0.1263537906137184,Engineering,0.6101083032490975,1465,1493,150568,60-80,journal_heavy,278,3
"Harrison, Donald F.N.",UCL Ear Institute,gbr,125,1961,1995,221156,884,17,14.83333333333333,101,684,108,781,120,846,3.158438916603546,790,1.118987341772152,66,0.0134,256779,896,17,15.08333333333333,101,684,108,781,120,849,3.149835015693318,798,1.12280701754386,67,0,0,0,Otorhinolaryngology,0.504,General & Internal Medicine,0.2,Clinical Medicine,1.0,849,745,52045,60-80,journal_heavy,279,3
"Cem Hasar, Ugur Cem",Gaziantep Üniversitesi,tur,201,2001,2025,204015,1337,19,14.36785714285714,38,382,151,973,175,1117,3.192576610753704,968,1.381198347107438,154,0.5304,80080,2847,28,23.20119047619048,38,984,151,2325,175,2538,3.601054431846932,1175,2.422978723404255,181,0,0,2,Networking & Telecommunications,0.4975124378109453,Electrical & Electronic Engineering,0.1492537313432836,Information & Communication Technologies,0.5223880597014925,683,1986,217319,60-80,journal_heavy,280,3
"Pfefferkorn, Jeffrey A.",Pfizer Inc.,usa,87,1997,2022,203192,4909,41,10.19393315048368,4,71,19,667,33,1230,3.194345685334291,3405,1.441703377386197,84,0.0919,212196,5406,43,10.61709332364385,4,81,19,750,33,1355,3.231079892794444,3582,1.509212730318258,84,0,0,3,Medicinal & Biomolecular Chemistry,0.3793103448275862,Organic Chemistry,0.1724137931034483,Chemistry,0.8045977011494253,891,811,112089,60-80,journal_heavy,281,3
"Tonkin, Michael Alan",Faculty of Medicine and Health,aus,132,1984,2024,150206,2047,26,17.69798534798535,34,247,68,974,118,1803,3.317593447370172,1717,1.192195690157251,109,0.04969999999999999,167475,2154,26,18.19798534798535,34,270,68,1030,118,1886,3.327726203180905,1773,1.214890016920474,109,0,0,0,Orthopedics,0.7196969696969697,Surgery,0.06818181818181818,Clinical Medicine,0.9924242424242424,1197,1138,91178,60-80,journal_heavy,282,3
"Yoshizawa, Hideki",The University of Tokyo,jpn,278,1977,2025,161051,6789,41,17.95055673493173,1,18,33,1007,89,2113,3.289874796337811,5341,1.271110278973975,239,0.1716,164516,8195,46,18.20724171661671,1,18,33,1158,89,2487,3.334727338279242,6174,1.327340459993521,256,0,0,0,General Physics,0.4856115107913669,Applied Physics,0.3884892086330936,Physics & Astronomy,0.9928057553956835,1132,1027,83749,60-80,journal_heavy,283,3
"Zhang, Peng",Zhengzhou University,chn,206,2011,2025,149455,14838,67,18.8370702826585,1,1,17,1824,44,2626,3.319632812427808,11385,1.303293807641634,194,0.096,157671,16413,73,19.87992742551564,1,1,17,1999,44,2911,3.351356289672132,11854,1.384595916990045,195,0,0,15,Nanoscience & Nanotechnology,0.3980582524271845,Physical Chemistry,0.1310679611650485,Enabling & Strategic Technologies,0.5970873786407767,1852,1796,156020,60-80,journal_heavy,284,3
"Yang, Yu",East Carolina University,usa,56,1992,2024,178711,2620,26,12.83333333333333,3,121,24,1381,46,1891,3.247829500155812,1826,1.434830230010953,54,0.1173,179127,2968,28,13.5,3,142,24,1592,46,2179,3.300823367767711,1896,1.565400843881857,55,0,0,1,Analytical Chemistry,0.5714285714285714,Organic Chemistry,0.1607142857142857,Chemistry,0.7321428571428571,1439,1404,129614,60-80,journal_heavy,285,3
"Trisi, Paolo",Biomaterial Clinical and Histological Research Association,ita,117,1989,2022,222629,4739,36,15.91587301587302,1,5,27,1467,62,2194,3.155558930811158,3970,1.193702770780857,104,0.09210000000000002,238618,5220,38,16.82063492063492,1,5,27,1597,62,2393,3.181270687382994,4190,1.24582338902148,104,0,0,14,Dentistry,0.905982905982906,Biomedical Engineering,0.04273504273504274,Clinical Medicine,0.9487179487179487,1421,1376,95125,60-80,journal_heavy,286,3
"Craft, David L.",Broad Institute,usa,140,2002,2023,164312,6292,38,11.94084474058139,4,74,26,1059,52,1440,3.281603088114853,5032,1.250397456279809,97,0.1852,169707,7722,42,11.94084474058139,4,78,26,1194,52,1611,3.322435234340642,5923,1.303731217288536,101,0,0,3,Nuclear Medicine & Medical Imaging,0.4142857142857143,Oncology & Carcinogenesis,0.15,Clinical Medicine,0.65,1480,1483,122662,60-80,journal_heavy,287,3
"Miloj́ičić, Dejan S.",Hewlett Packard Laboratories,usa,220,1993,2025,176144,3947,31,12.11766677766677,20,88,52,912,122,2315,3.254008027193878,3690,1.069647696476965,144,0.1028,187818,4399,32,12.92877788877788,20,93,52,956,122,2535,3.281169870099055,3980,1.105276381909548,159,0,0,2,Artificial Intelligence & Image Processing,0.35,Networking & Telecommunications,0.2045454545454546,Information & Communication Technologies,0.9954545454545455,4112,3819,458615,60-80,journal_heavy,288,3
"Shimauchi, Hidetoshi",Tohoku University,jpn,137,1985,2019,233463,3352,31,13.02190366564979,4,83,11,370,51,1312,3.135222030201246,3025,1.108099173553719,117,0.1555,246163,3969,33,13.97904652279265,4,85,11,384,51,1404,3.168014966861981,3458,1.147773279352227,119,1,17,6,Dentistry,0.364963503649635,Immunology,0.1313868613138686,Clinical Medicine,0.7007299270072993,1489,1465,95125,60-80,journal_heavy,289,3
"Mariani, Andrea",Mayo Clinic,usa,267,1982,2025,158228,11544,59,19.50062056288788,0,0,30,2605,96,4414,3.296964329326102,8493,1.3592370187213,235,0.1172,165652,13076,66,19.82456635742192,0,0,30,2928,96,5034,3.332077886362605,9145,1.429852378348824,239,0,0,16,Oncology & Carcinogenesis,0.6853932584269663,Obstetrics & Reproductive Medicine,0.1198501872659176,Clinical Medicine,0.9588014981273408,5865,5851,355674,60-80,journal_heavy,290,3
"Anastasiou, Charalampos",ETH Zürich,che,68,2000,2024,156885,6264,41,15.63571428571429,2,1,67,6249,67,6249,3.300270679937512,3291,1.903372835004558,66,0.1347,166037,7239,43,15.97857142857143,2,1,67,7219,67,7219,3.331073930833741,3488,2.075401376146789,66,0,0,0,Nuclear & Particle Physics,0.8823529411764706,General Physics,0.1029411764705882,Physics & Astronomy,1.0,2946,2423,158450,60-80,journal_heavy,291,3
"Mo, Tor Atle",Trondheim hovedkontor,nor,59,1990,2025,217323,1680,25,14.24160561660562,8,297,18,458,37,1015,3.165833648508093,1218,1.379310344827586,57,0.1554,225208,1989,28,14.2773199023199,8,323,18,501,37,1119,3.205818448841554,1396,1.424785100286533,58,0,0,0,Fisheries,0.5084745762711864,Mycology & Parasitology,0.3220338983050847,"Agriculture, Fisheries & Forestry",0.559322033898305,704,654,43547,60-80,journal_heavy,292,3
"Min, Kyungwhan",University of Oklahoma College of Medicine,usa,72,1988,2013,167242,2393,30,13.76150793650794,15,277,30,719,50,1462,3.274560484878705,2236,1.070214669051878,70,0.0579,190860,2540,30,13.76150793650794,15,289,30,750,50,1512,3.274753671268405,2347,1.082232637409459,70,0,0,2,Pathology,0.5,Oncology & Carcinogenesis,0.1666666666666667,Clinical Medicine,0.9722222222222222,509,472,25326,60-80,journal_heavy,293,3
"Long, Franklin A.",Cornell University College of Arts and Sciences,usa,66,1934,1973,228368,3962,20,15.5,10,21,35,826,108,3897,3.144688456915834,3579,1.107013132159821,49,0.001,268066,3966,20,15.5,10,21,35,826,108,3900,3.13122439144222,3580,1.107821229050279,49,0,0,0,General Chemistry,0.6201550387596899,Chemical Physics,0.1472868217054264,Chemistry,0.7054263565891473,645,573,57118,60-80,journal_heavy,294,3
"Balci, Numan Cem",Cleveland Clinic Abu Dhabi,are,102,1998,2025,234103,2700,29,12.95,3,52,36,1000,50,1102,3.134039855590467,2371,1.138760016870519,94,0.07339999999999999,252858,2914,30,13.95,3,52,36,1063,50,1191,3.156561769557192,2494,1.168404170008019,96,0,0,0,Nuclear Medicine & Medical Imaging,0.6862745098039216,Gastroenterology & Hepatology,0.09803921568627451,Clinical Medicine,1.0,2311,2222,122662,60-80,journal_heavy,295,3
"Musarrat, Javed",Aligarh Muslim University,ind,200,1988,2025,197169,10445,57,21.8349678099678,0,0,20,586,106,5703,3.207013230145926,9205,1.134709397066812,188,0.1081,211460,11711,61,22.91393606393605,0,0,20,628,106,6231,3.2326407420985,9752,1.200881870385562,192,2,93,33,Toxicology,0.145,Microbiology,0.085,Biomedical Research,0.34,991,947,67220,60-80,journal_heavy,296,3
"Avery, Mitchell A.",University of Mississippi School of Pharmacy,usa,203,1976,2023,228833,7126,45,20.93627663186486,0,0,29,1132,117,3476,3.143847734474349,6055,1.176878612716763,192,0.09369999999999999,237932,7863,49,22.72087259146081,0,0,29,1267,117,3850,3.182521323411526,6482,1.213051527306387,194,0,0,4,Medicinal & Biomolecular Chemistry,0.3842364532019704,Organic Chemistry,0.2807881773399015,Chemistry,0.8177339901477833,1030,962,112089,60-80,journal_heavy,297,3
"Hata, Masaharu",Okayama University,jpn,52,1980,2015,222851,2360,7,5.375,4,2022,11,2159,32,2343,3.155147587295076,2299,1.026533275337103,28,0.013,239299,2391,8,5.767857142857143,4,2030,11,2168,32,2363,3.180089673353116,2321,1.03015941404567,31,0,0,2,Networking & Telecommunications,0.9038461538461539,Electrical & Electronic Engineering,0.03846153846153846,Information & Communication Technologies,0.9230769230769231,2452,2198,217319,60-80,journal_heavy,298,3
"Orlandi, Augusto",Università degli Studi di Roma Tor Vergata,ita,353,1984,2025,161238,7920,47,17.86739237284902,1,8,47,1042,130,2904,3.289378637639931,6877,1.15166497019049,321,0.1935,145163,9820,54,19.99132312046398,1,9,47,1362,130,3697,3.383651739340677,7706,1.274331689592525,326,0,0,4,Oncology & Carcinogenesis,0.1784702549575071,Dermatology & Venereal Diseases,0.1104815864022663,Clinical Medicine,0.8101983002832861,5191,5959,355674,60-80,journal_heavy,299,3
"Kridel, Russell W.H.",Facial Plastic Surgery Associates,usa,72,1981,2025,195059,1841,21,13.45,9,158,42,1387,67,1763,3.211435100266199,1386,1.328282828282828,56,0.07440000000000001,214853,1989,21,13.95,9,166,42,1480,67,1904,3.225968031098957,1441,1.38029146426093,57,0,0,3,Otorhinolaryngology,0.4861111111111111,Surgery,0.1388888888888889,Clinical Medicine,1.0,680,632,52045,60-80,journal_heavy,300,3
"Hutchinson, Thomas C.",Trent University,can,141,1970,2020,221342,3408,32,20.09285714285714,7,15,31,439,107,2735,3.158079120509639,2797,1.218448337504469,124,0.0546,248838,3605,32,20.84285714285714,7,15,31,469,107,2871,3.163419721205828,2902,1.242246726395589,124,0,0,0,Plant Biology & Botany,0.3049645390070922,Environmental Sciences,0.2765957446808511,Biology,0.4397163120567376,3724,3298,189757,60-80,journal_heavy,301,3
"Sacha, Krzysztof",Uniwersytet Jagielloński,pol,152,1997,2025,155592,2556,26,14.97333333333333,13,257,36,905,113,1897,3.303658019867162,1796,1.423162583518931,130,0.2583,125326,3446,31,18.5368253968254,13,323,36,1125,113,2530,3.440047401726694,2041,1.688388045075943,136,0,0,1,General Physics,0.5789473684210527,Fluids & Plasmas,0.08552631578947369,Physics & Astronomy,0.881578947368421,870,997,83749,60-80,journal_heavy,302,3
"Prieto, Pilar",CSIC - Instituto de Agricultura Sostenible (IAS),esp,57,1999,2025,234784,5857,22,8.885653235653237,1,4,12,5122,33,5348,3.132843558909199,5720,1.023951048951049,51,0.06570000000000001,244611,6269,25,9.8023199023199,1,4,12,5298,33,5602,3.17063879064953,5882,1.065793947636858,51,0,0,5,Plant Biology & Botany,0.4736842105263158,Microbiology,0.2456140350877193,Biology,0.543859649122807,3647,3517,189757,60-80,journal_heavy,303,3
"Winker, Margaret A.",World Association of Medical Editors,ita,99,1985,2025,209008,2144,21,11.35162337662338,23,313,47,817,79,1313,3.182458447954482,2037,1.05252822778596,78,0.0381,235953,2229,21,11.93495670995671,23,316,47,831,79,1350,3.186138917913939,2104,1.059410646387833,80,0,0,4,General & Internal Medicine,0.202020202020202,General Clinical Medicine,0.0202020202020202,Clinical Medicine,0.898989898989899,2832,2685,348741,60-80,journal_heavy,304,3
"Piroth, Lionel",Centre Hospitalier Universitaire Dijon Bourgogne,fra,391,1993,2025,150871,7701,41,12.88782815033738,7,40,49,1373,100,1893,3.315826616325074,6943,1.109174708339335,339,0.1559,155360,9123,47,13.37393531176547,7,40,49,1500,100,2050,3.357450822164051,7923,1.151457781143506,353,0,0,4,Microbiology,0.329923273657289,Virology,0.1483375959079284,Biomedical Research,0.5549872122762148,3692,3681,217955,60-80,journal_heavy,305,3
"Wang, Haiqiang",Zhejiang University,chn,182,2007,2025,219054,10604,56,21.0167388167388,0,0,18,909,33,2307,3.16256042812969,8307,1.276513783556037,167,0.0833,236626,11568,61,21.57626262626262,0,0,18,995,33,2460,3.184861581841993,8722,1.32630130703967,170,0,0,8,Physical Chemistry,0.2857142857142857,Environmental Sciences,0.1373626373626374,Chemistry,0.445054945054945,853,795,42601,60-80,journal_heavy,306,3
"Perry, A. J.",GTE Valenite Corp,usa,46,1981,1991,200785,1252,18,14.5,12,589,28,873,37,1005,3.199367259245149,1013,1.235932872655479,42,0.0071,235280,1261,18,14.5,12,589,28,875,37,1010,3.187380384446522,1020,1.236274509803922,42,0,0,0,Applied Physics,0.9347826086956522,Energy,0.02173913043478261,Physics & Astronomy,0.9347826086956522,6720,5388,314640,60-80,journal_heavy,307,3
"Kukrer, Osman",Eastern Mediterranean University,tur,89,1988,2024,208133,1887,21,11.93333333333333,3,364,17,634,60,1487,3.18417018103817,1729,1.091382301908618,74,0.1553,210944,2234,23,13.01666666666667,3,365,17,705,60,1692,3.233643669025605,1896,1.178270042194093,79,0,0,1,Electrical & Electronic Engineering,0.3820224719101123,Networking & Telecommunications,0.2808988764044944,Engineering,0.4719101123595505,678,653,125178,60-80,journal_heavy,308,3
"Taut, Manfred",Leibniz-Institut für Festkörper- und Werkstoffforschung Dresden,deu,71,1969,2016,183207,1839,15,11.5,30,817,54,1001,66,1800,3.237470142140327,1427,1.288717589348283,53,0.0526,189422,1941,16,13.16666666666667,30,863,54,1065,66,1887,3.277707219860895,1463,1.326725905673274,56,0,0,0,Applied Physics,0.676056338028169,General Physics,0.09859154929577464,Physics & Astronomy,0.971830985915493,5329,4871,314640,60-80,journal_heavy,309,3
"Dews, Peter B.",Harvard Medical School,usa,63,1946,2019,225818,986,16,13.41666666666667,44,628,57,854,80,986,3.149541358017732,820,1.202439024390244,44,0.01,257529,996,17,13.41666666666667,44,628,57,858,80,996,3.148603986770423,827,1.204353083434099,44,0,0,0,Pharmacology & Pharmacy,0.2435897435897436,Behavioral Science & Comparative Psychology,0.2051282051282051,Clinical Medicine,0.5256410256410257,2490,2199,157499,60-80,journal_heavy,310,3
"Geng, Lin",Harbin Institute of Technology,chn,569,1987,2025,195793,12118,51,26.88784271284269,0,0,46,555,258,4103,3.209919178317306,8106,1.49494201825808,473,0.1709,191306,14616,58,29.79260461760459,0,0,46,641,258,4869,3.273739931442841,8714,1.677300895111315,488,0,0,6,Materials,0.7961335676625659,Mining & Metallurgy,0.03163444639718805,Enabling & Strategic Technologies,0.8295254833040422,2862,2832,314399,60-80,journal_heavy,311,3
"Loganathan, Bommanna G.",Murray State University,usa,96,1987,2025,217838,3333,24,13.77344877344877,2,50,28,1157,67,1557,3.164815725110084,3110,1.071704180064309,82,0.1843,203746,4086,28,14.64844877344878,2,60,28,1357,67,1941,3.248086399975138,3517,1.161785612738129,87,0,0,3,Environmental Sciences,0.2604166666666667,Toxicology,0.1145833333333333,Earth & Environmental Sciences,0.375,1756,1912,130223,60-80,journal_heavy,312,3
