articles_count,authfull,books_count,books_pct,cambridge_count,cambridge_pct,citation_coverage,country,coverage_ratio,elsevier_citations,elsevier_citations_pct,elsevier_count,elsevier_pct,field,field_type,frontiers_count,institution,match_quality,mdpi_count,oa_count,oa_pct,oa_publisher_count,oa_publisher_pct,openalex_citations,openalex_found,openalex_id,openalex_name,openalex_pubs,oxford_count,oxford_pct,plos_count,publisher_counts,sample_id,sample_stratum,scopus_citations,scopus_h_index,scopus_pubs,springer_count,springer_pct,total_citations,total_works,wiley_count,wiley_pct
483.0,"Heinz, Ulrich W.",15.0,3.0120481927710845,,,0.9911555047082636,,0.6867469879518072,6100.0,26.841503124174952,88.0,17.670682730923694,Nuclear & Particle Physics,journal_heavy,0.0,,good,,335.0,67.26907630522089,0.0,0.0,22726.0,True,https://openalex.org/A5074933533,Ulrich Heinz,498.0,,,0.0,"{""Other"": 289, ""Elsevier"": 88, ""Unknown"": 58, ""Springer Nature"": 40, ""Cambridge"": 21, ""Taylor & Francis"": 1, ""Wiley"": 1}",306,top_quartile,22525,75,342,40.0,8.032128514056225,22726.0,498.0,1.0,0.2008032128514056
262.0,"Mrówczyński, Stanisław",5.0,1.872659176029963,,,1.2084893882646692,,0.8314606741573034,1247.0,17.297822166736022,45.0,16.853932584269664,Nuclear & Particle Physics,journal_heavy,0.0,,good,,179.0,67.04119850187266,0.0,0.0,7209.0,True,https://openalex.org/A5101860286,Stanisław Mrówczyński,267.0,,,0.0,"{""Other"": 171, ""Elsevier"": 45, ""Springer Nature"": 33, ""Unknown"": 17, ""Taylor & Francis"": 1}",307,top_quartile,8712,51,222,33.0,12.359550561797752,7209.0,267.0,0.0,0.0
938.0,"Brodsky, Stanley J.",30.0,3.0991735537190084,,,0.8967208484194849,,0.5475206611570248,10693.0,27.458079757594437,122.0,12.603305785123966,Nuclear & Particle Physics,journal_heavy,0.0,,good,,752.0,77.68595041322314,0.0,0.0,38943.0,True,https://openalex.org/A5056236658,Stanley J. Brodsky,968.0,,,0.0,"{""Other"": 451, ""Unknown"": 292, ""Elsevier"": 122, ""Taylor & Francis"": 70, ""Springer Nature"": 27, ""Cambridge"": 3, ""IEEE"": 2, ""Oxford"": 1}",308,top_quartile,34921,93,530,27.0,2.789256198347108,38943.0,968.0,0.0,0.0
290.0,"Antoniadis, Ignatios",11.0,3.654485049833888,,,2.604666151069863,,1.3222591362126246,5387.0,69.4379994844032,79.0,26.24584717607973,Nuclear & Particle Physics,journal_heavy,0.0,,good,,230.0,76.41196013289037,0.0,0.0,7758.0,True,https://openalex.org/A5071721065,Ignatios Antoniadis,301.0,,,0.0,"{""Other"": 123, ""Elsevier"": 79, ""Unknown"": 49, ""Springer Nature"": 47, ""Wiley"": 2, ""Oxford"": 1}",309,top_quartile,20207,66,398,47.0,15.614617940199334,7758.0,301.0,2.0,0.6644518272425249
492.0,"Bazilevskaya, Galina A.",9.0,1.7964071856287425,,,0.950566529630001,,0.6646706586826348,1238.0,12.413516494535246,54.0,10.778443113772456,Nuclear & Particle Physics,journal_heavy,0.0,,good,,160.0,31.936127744510976,0.0,0.0,9973.0,True,https://openalex.org/A5045213996,G. A. Bazilevskaya,501.0,,,0.0,"{""Other"": 224, ""Unknown"": 186, ""Elsevier"": 54, ""Springer Nature"": 19, ""Taylor & Francis"": 13, ""Wiley"": 5}",310,bottom_quartile,9480,39,333,19.0,3.792415169660679,9973.0,501.0,5.0,0.998003992015968
,"Meier, Karlheinz H.",,,,,,,,,,,,Nuclear & Particle Physics,journal_heavy,,,not_found,,,,,,,False,,,,,,,,311,bottom_quartile,87134,133,1087,,,,,,
137.0,"Husain, V.",2.0,1.4388489208633095,,,0.9408172851103804,,0.841726618705036,111.0,5.2137153593236265,4.0,2.877697841726619,Nuclear & Particle Physics,journal_heavy,0.0,,good,,99.0,71.22302158273382,0.0,0.0,2129.0,True,https://openalex.org/A5011984378,Viqar Husain,139.0,,,0.0,"{""Other"": 119, ""Unknown"": 10, ""Springer Nature"": 5, ""Elsevier"": 4, ""Taylor & Francis"": 1}",312,bottom_quartile,2003,27,117,5.0,3.597122302158273,2129.0,139.0,0.0,0.0
143.0,"Kobakhidze, Archil B.",1.0,0.6944444444444444,,,0.9935948759007206,,0.8402777777777778,835.0,33.42674139311449,25.0,17.36111111111111,Nuclear & Particle Physics,journal_heavy,0.0,,good,,125.0,86.80555555555556,0.0,0.0,2498.0,True,https://openalex.org/A5075244093,Archil Kobakhidze,144.0,,,0.0,"{""Other"": 89, ""Elsevier"": 25, ""Unknown"": 18, ""Springer Nature"": 12}",313,bottom_quartile,2482,28,121,12.0,8.333333333333332,2498.0,144.0,0.0,0.0
139.0,"Maillet, Jean Michel",8.0,5.442176870748299,,,0.6688716688716688,,0.5034013605442177,2906.0,54.923454923454926,38.0,25.850340136054424,Nuclear & Particle Physics,journal_heavy,0.0,,good,,65.0,44.21768707482993,0.0,0.0,5291.0,True,https://openalex.org/A5065394818,J Maillet,147.0,,,0.0,"{""Other"": 68, ""Elsevier"": 38, ""Unknown"": 29, ""Springer Nature"": 5, ""Oxford"": 4, ""Cambridge"": 2, ""Taylor & Francis"": 1}",314,bottom_quartile,3539,34,74,5.0,3.4013605442176877,5291.0,147.0,0.0,0.0
60.0,"Pedram, Pouria",0.0,0.0,,,1.2629969418960243,,1.1166666666666667,608.0,46.48318042813456,13.0,21.666666666666668,Nuclear & Particle Physics,journal_heavy,0.0,,good,,46.0,76.66666666666667,0.0,0.0,1308.0,True,https://openalex.org/A5055744942,Pouria Pedram,60.0,,,0.0,"{""Other"": 31, ""Elsevier"": 13, ""Springer Nature"": 11, ""Unknown"": 2, ""Wiley"": 2, ""Taylor & Francis"": 1}",315,bottom_quartile,1652,24,67,11.0,18.33333333333333,1308.0,60.0,2.0,3.333333333333333
115.0,"Yee, Ho Ung",1.0,0.8620689655172413,,,1.0075862068965518,,0.853448275862069,254.0,5.839080459770115,11.0,9.482758620689657,Nuclear & Particle Physics,journal_heavy,0.0,,good,,94.0,81.03448275862068,0.0,0.0,4350.0,True,https://openalex.org/A5111813835,Ho-Ung Yee,116.0,,,0.0,"{""Other"": 76, ""Unknown"": 15, ""Springer Nature"": 12, ""Elsevier"": 11, ""Cambridge"": 2}",316,anomaly,4383,35,99,12.0,10.344827586206897,4350.0,116.0,0.0,0.0
159.0,"Blankenbeclér, Richard",7.0,4.216867469879518,,,0.3917391304347826,,0.7168674698795181,1249.0,18.10144927536232,20.0,12.048192771084338,Nuclear & Particle Physics,journal_heavy,0.0,,good,,51.0,30.72289156626506,0.0,0.0,6900.0,True,https://openalex.org/A5042446733,R. Blankenbecler,166.0,,,0.0,"{""Other"": 105, ""Unknown"": 22, ""Elsevier"": 20, ""Taylor & Francis"": 13, ""Springer Nature"": 6}",317,anomaly,2703,24,119,6.0,3.614457831325301,6900.0,166.0,0.0,0.0
161.0,"Sehgal, Lalit M.",5.0,3.0120481927710845,,,0.7652634513521048,,0.7228915662650602,2217.0,61.80652355729022,69.0,41.566265060240966,Nuclear & Particle Physics,journal_heavy,1.0,,good,,61.0,36.74698795180723,1.0,0.6024096385542169,3587.0,True,https://openalex.org/A5064700083,L.M. Sehgal,166.0,,,0.0,"{""Elsevier"": 69, ""Other"": 63, ""Unknown"": 26, ""Taylor & Francis"": 4, ""Springer Nature"": 3, ""Frontiers"": 1}",318,anomaly,2745,25,120,3.0,1.8072289156626504,3587.0,166.0,0.0,0.0
169.0,"Oz, Yaron",3.0,1.744186046511628,,,0.9252744790499664,,0.9534883720930232,6729.0,75.3865113152588,32.0,18.6046511627907,Nuclear & Particle Physics,journal_heavy,0.0,,good,,147.0,85.46511627906976,0.0,0.0,8926.0,True,https://openalex.org/A5005360706,Yaron Oz,172.0,,,0.0,"{""Other"": 63, ""Springer Nature"": 58, ""Elsevier"": 32, ""Unknown"": 11, ""Cambridge"": 2, ""Taylor & Francis"": 2, ""IEEE"": 2, ""Oxford"": 1, ""Wiley"": 1}",319,anomaly,8259,35,164,58.0,33.72093023255814,8926.0,172.0,1.0,0.5813953488372093
3.0,"HájícĚk, Peter",1.0,25.0,,,16.232876712328768,,22.5,0.0,0.0,0.0,0.0,Nuclear & Particle Physics,journal_heavy,0.0,,good,,1.0,25.0,0.0,0.0,73.0,True,https://openalex.org/A5111660117,Peter Hajicek,4.0,,,0.0,"{""Springer Nature"": 3, ""Other"": 1}",320,anomaly,1185,19,90,3.0,75.0,73.0,4.0,0.0,0.0
74.0,"Graesser, Michael L.",0.0,0.0,,,1.003813882532418,,0.7567567567567568,833.0,21.17976099669464,11.0,14.864864864864863,Nuclear & Particle Physics,journal_heavy,0.0,,good,,68.0,91.8918918918919,0.0,0.0,3933.0,True,https://openalex.org/A5067411099,Michael L. Graesser,74.0,,,0.0,"{""Other"": 36, ""Elsevier"": 11, ""Springer Nature"": 10, ""Unknown"": 10, ""Taylor & Francis"": 6, ""Cambridge"": 1}",321,anomaly,3948,31,56,10.0,13.513513513513514,3933.0,74.0,0.0,0.0
376.0,"Grushin, Vladimir V.",5.0,1.3123359580052494,,,0.8897435897435897,,0.3254593175853018,344.0,2.7564102564102564,11.0,2.8871391076115485,Organic Chemistry,journal_heavy,0.0,,good,,197.0,51.70603674540683,0.0,0.0,12480.0,True,https://openalex.org/A5055029587,Vladimir V. Grushin,381.0,,,0.0,"{""Other"": 205, ""Wiley"": 75, ""ACS"": 69, ""Springer Nature"": 16, ""Elsevier"": 11, ""Unknown"": 5}",322,top_quartile,11104,53,124,16.0,4.199475065616798,12480.0,381.0,75.0,19.68503937007874
,"Jaouen, Gèrard E.",,,,,,,,,,,,Organic Chemistry,journal_heavy,,,not_found,,,,,,,False,,,,,,,,323,top_quartile,14517,59,450,,,,,,
213.0,"Yoon, Tehshik P.",47.0,18.07692307692308,,,0.8036843207033704,,0.4576923076923077,459.0,1.9217081850533808,10.0,3.8461538461538463,Organic Chemistry,journal_heavy,0.0,,good,,102.0,39.23076923076923,0.0,0.0,23885.0,True,https://openalex.org/A5009689037,Tehshik P. Yoon,260.0,,,0.0,"{""Wiley"": 79, ""ACS"": 60, ""Unknown"": 59, ""Other"": 47, ""Elsevier"": 10, ""Springer Nature"": 5}",324,top_quartile,19196,56,119,5.0,1.9230769230769231,23885.0,260.0,79.0,30.384615384615383
861.0,"Brünner, Henri",23.0,2.6018099547511317,,,0.6415890667917197,,0.5961538461538461,5356.0,35.881288939505595,220.0,24.8868778280543,Organic Chemistry,journal_heavy,0.0,,good,,87.0,9.84162895927602,0.0,0.0,14927.0,True,https://openalex.org/A5035864684,Henri Brunner,884.0,,,0.0,"{""Wiley"": 377, ""Elsevier"": 220, ""Other"": 117, ""Unknown"": 83, ""ACS"": 57, ""Springer Nature"": 27, ""Taylor & Francis"": 3}",325,top_quartile,9577,46,527,27.0,3.0542986425339365,14927.0,884.0,377.0,42.64705882352941
1600.0,"Stephan, Douglas W.",11.0,0.6828057107386716,,,0.791378123354797,,0.3755431409062694,1865.0,3.776373871137569,31.0,1.9242706393544384,Organic Chemistry,journal_heavy,0.0,,good,,919.0,57.04531346989448,0.0,0.0,49386.0,True,https://openalex.org/A5037978366,Douglas W. Stephan,1611.0,,,0.0,"{""Other"": 1070, ""Wiley"": 268, ""ACS"": 217, ""Elsevier"": 31, ""Unknown"": 14, ""Springer Nature"": 9, ""Oxford"": 1, ""Cambridge"": 1}",326,top_quartile,39083,95,605,9.0,0.5586592178770949,49386.0,1611.0,268.0,16.635630043451272
1060.0,"Carpentier, Jean François",57.0,5.102954341987466,,,0.9268837965550532,,0.3777976723366159,3316.0,16.84873736090646,88.0,7.878245299910475,Organic Chemistry,journal_heavy,0.0,,good,,675.0,60.42972247090421,0.0,0.0,19681.0,True,https://openalex.org/A5064611725,Jean‐François Carpentier,1117.0,,,0.0,"{""Other"": 682, ""Wiley"": 170, ""ACS"": 90, ""Elsevier"": 88, ""Unknown"": 78, ""IEEE"": 4, ""Springer Nature"": 2, ""Oxford"": 2, ""Cambridge"": 1}",327,top_quartile,18242,71,422,2.0,0.1790510295434198,19681.0,1117.0,170.0,15.21933751119069
530.0,"Chen, Yi",7.0,1.303538175046555,,,0.1008913577057227,,0.2383612662942272,4448.0,19.15342548335702,130.0,24.20856610800745,Organic Chemistry,journal_heavy,5.0,,good,,180.0,33.5195530726257,8.0,1.48975791433892,23223.0,True,https://openalex.org/A5100419240,Yi Chen,537.0,,,3.0,"{""Other"": 149, ""Elsevier"": 130, ""Wiley"": 70, ""ACS"": 56, ""Unknown"": 50, ""Springer Nature"": 35, ""Oxford"": 19, ""Taylor & Francis"": 14, ""Frontiers"": 5, ""Cambridge"": 5, ""PLOS"": 3, ""IEEE"": 1}",328,bottom_quartile,2343,26,128,35.0,6.517690875232775,23223.0,537.0,70.0,13.03538175046555
192.0,"Vanderwal, Christopher D.",95.0,33.10104529616725,,,0.8058387395736794,,0.3484320557491289,86.0,1.9925857275254863,7.0,2.4390243902439024,Organic Chemistry,journal_heavy,0.0,,good,,91.0,31.70731707317073,0.0,0.0,4316.0,True,https://openalex.org/A5021859707,Christopher D. Vanderwal,287.0,,,0.0,"{""Unknown"": 102, ""ACS"": 60, ""Other"": 56, ""Wiley"": 55, ""Elsevier"": 7, ""Springer Nature"": 6, ""Taylor & Francis"": 1}",329,bottom_quartile,3478,36,100,6.0,2.0905923344947737,4316.0,287.0,55.0,19.16376306620209
196.0,"Klumpp, Douglas A.",3.0,1.507537688442211,,,0.9342237061769616,,0.5326633165829145,404.0,13.48914858096828,34.0,17.08542713567839,Organic Chemistry,journal_heavy,0.0,,good,,55.0,27.63819095477387,0.0,0.0,2995.0,True,https://openalex.org/A5005151404,Douglas A. Klumpp,199.0,,,0.0,"{""Wiley"": 60, ""ACS"": 49, ""Elsevier"": 34, ""Unknown"": 25, ""Other"": 23, ""Oxford"": 5, ""Taylor & Francis"": 2, ""Springer Nature"": 1}",330,bottom_quartile,2798,28,106,1.0,0.5025125628140703,2995.0,199.0,60.0,30.15075376884422
329.0,"Sheppard, Tom D.",3.0,0.9036144578313252,,,0.6747799067840498,,0.2831325301204819,298.0,5.144139478681167,18.0,5.421686746987952,Organic Chemistry,journal_heavy,0.0,,good,,131.0,39.45783132530121,0.0,0.0,5793.0,True,https://openalex.org/A5068252802,Tom D. Sheppard,332.0,,,0.0,"{""Other"": 185, ""Wiley"": 64, ""Unknown"": 22, ""Elsevier"": 18, ""Taylor & Francis"": 15, ""ACS"": 14, ""Springer Nature"": 11, ""Cambridge"": 2, ""Oxford"": 1}",331,bottom_quartile,3909,33,94,11.0,3.313253012048193,5793.0,332.0,64.0,19.27710843373494
250.0,"Guo, Zhongwu",16.0,6.015037593984962,,,0.9090740397105216,,0.8721804511278195,1352.0,25.088142512525515,48.0,18.045112781954884,Organic Chemistry,journal_heavy,0.0,,good,,103.0,38.721804511278194,1.0,0.3759398496240601,5389.0,True,https://openalex.org/A5051316812,Zhongwu Guo,266.0,,,1.0,"{""ACS"": 62, ""Other"": 58, ""Elsevier"": 48, ""Wiley"": 42, ""Taylor & Francis"": 31, ""Unknown"": 14, ""Springer Nature"": 9, ""PLOS"": 1, ""IEEE"": 1}",332,bottom_quartile,4899,37,232,9.0,3.3834586466165413,5389.0,266.0,42.0,15.789473684210526
125.0,"Lukasik, Rafal M.",15.0,10.714285714285714,,,0.8623972306360883,,0.8214285714285714,3115.0,33.69753353526612,32.0,22.857142857142858,Organic Chemistry,journal_heavy,0.0,,good,,50.0,35.714285714285715,0.0,0.0,9244.0,True,https://openalex.org/A5000052746,Rafał Bogel‐Łukasik,140.0,,,0.0,"{""Other"": 53, ""Elsevier"": 32, ""ACS"": 23, ""Unknown"": 12, ""Wiley"": 10, ""Springer Nature"": 9, ""Taylor & Francis"": 1}",333,bottom_quartile,7972,44,115,9.0,6.428571428571428,9244.0,140.0,10.0,7.142857142857142
86.0,"Kirby, Gordon W.",1.0,1.1494252873563218,,,1.3444662737393582,,1.9655172413793105,179.0,11.722331368696793,9.0,10.344827586206897,Organic Chemistry,journal_heavy,0.0,,good,,3.0,3.4482758620689653,0.0,0.0,1527.0,True,https://openalex.org/A5109979872,Gordon W. Kirby,87.0,,,0.0,"{""Other"": 72, ""Elsevier"": 9, ""Wiley"": 4, ""Taylor & Francis"": 1, ""Oxford"": 1}",334,anomaly,2053,23,171,0.0,0.0,1527.0,87.0,4.0,4.597701149425287
653.0,"Mioskowski, Charles",4.0,0.60882800608828,,,0.879746835443038,,0.5966514459665144,4680.0,30.224748127098938,169.0,25.72298325722983,Organic Chemistry,journal_heavy,0.0,,good,,54.0,8.21917808219178,0.0,0.0,15484.0,True,https://openalex.org/A5069127358,Charles Mioskowski,657.0,,,0.0,"{""Wiley"": 306, ""Elsevier"": 169, ""ACS"": 95, ""Other"": 62, ""Unknown"": 10, ""Taylor & Francis"": 7, ""Springer Nature"": 4, ""Oxford"": 3, ""Cambridge"": 1}",335,anomaly,13622,52,392,4.0,0.60882800608828,15484.0,657.0,306.0,46.57534246575342
136.0,"Shapiro, Pamela J.",6.0,4.225352112676056,,,0.849025974025974,,0.3380281690140845,477.0,15.487012987012989,11.0,7.746478873239436,Organic Chemistry,journal_heavy,0.0,,good,,54.0,38.0281690140845,0.0,0.0,3080.0,True,https://openalex.org/A5004922777,Pamela J. Shapiro,142.0,,,0.0,"{""Other"": 66, ""ACS"": 31, ""Wiley"": 15, ""Unknown"": 12, ""Elsevier"": 11, ""Taylor & Francis"": 6, ""Springer Nature"": 1}",336,anomaly,2615,24,48,1.0,0.7042253521126761,3080.0,142.0,15.0,10.56338028169014
208.0,"Huang, Yuanbiao",0.0,0.0,,,0.7427034198113207,,0.5625,2109.0,15.543926886792454,29.0,13.942307692307692,Organic Chemistry,journal_heavy,0.0,,good,,68.0,32.69230769230769,0.0,0.0,13568.0,True,https://openalex.org/A5047300245,Yuan‐Biao Huang,208.0,,,0.0,"{""Other"": 82, ""Wiley"": 52, ""Elsevier"": 29, ""ACS"": 25, ""Springer Nature"": 12, ""Oxford"": 4, ""Unknown"": 4}",337,anomaly,10077,52,117,12.0,5.769230769230769,13568.0,208.0,52.0,25.0
181.0,"Griffey, Richard H.",8.0,4.232804232804233,,,0.8895882227437594,,0.8095238095238095,3189.0,34.01962876040111,37.0,19.576719576719576,Organic Chemistry,journal_heavy,0.0,,good,,25.0,13.227513227513226,0.0,0.0,9374.0,True,https://openalex.org/A5044758297,Richard H. Griffey,189.0,,,0.0,"{""Wiley"": 50, ""Elsevier"": 37, ""ACS"": 31, ""Other"": 30, ""Unknown"": 24, ""Taylor & Francis"": 11, ""Springer Nature"": 3, ""Oxford"": 2, ""Cambridge"": 1}",338,anomaly,8339,45,153,3.0,1.5873015873015872,9374.0,189.0,50.0,26.45502645502645
154.0,"Senn, Hans Martin",4.0,2.5316455696202533,,,0.6827830188679245,,0.3354430379746835,1023.0,15.079599056603774,6.0,3.79746835443038,Organic Chemistry,journal_heavy,2.0,,good,,104.0,65.82278481012658,2.0,1.2658227848101269,6784.0,True,https://openalex.org/A5068649564,Hans Martin Senn,158.0,,,0.0,"{""Other"": 79, ""Unknown"": 30, ""ACS"": 20, ""Wiley"": 16, ""Elsevier"": 6, ""Springer Nature"": 5, ""Frontiers"": 2}",339,anomaly,4632,26,53,5.0,3.1645569620253164,6784.0,158.0,16.0,10.126582278481012
648.0,"Das, D. K.",72.0,10.0,,,1.033137320167166,,0.9875,9969.0,36.86896704759791,208.0,28.88888888888889,Biochemistry & Molecular Biology,journal_heavy,1.0,,good,,168.0,23.33333333333333,3.0,0.4166666666666667,27039.0,True,https://openalex.org/A5046559322,Dipak K. Das,720.0,,,2.0,"{""Other"": 216, ""Elsevier"": 208, ""Unknown"": 85, ""Wiley"": 81, ""Springer Nature"": 73, ""Taylor & Francis"": 26, ""ACS"": 15, ""Oxford"": 9, ""PLOS"": 2, ""IEEE"": 2, ""Cambridge"": 2, ""Frontiers"": 1}",340,top_quartile,27935,90,711,73.0,10.13888888888889,27039.0,720.0,81.0,11.25
248.0,"Schmid, Franz Xaver",79.0,24.159021406727827,,,1.1648429854995108,,0.8990825688073395,4294.0,38.19944844764701,92.0,28.134556574923547,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,51.0,15.59633027522936,1.0,0.3058103975535168,11241.0,True,https://openalex.org/A5109125355,Franz X. Schmid,327.0,,,1.0,"{""Unknown"": 115, ""Elsevier"": 92, ""ACS"": 37, ""Wiley"": 34, ""Other"": 32, ""Springer Nature"": 15, ""PLOS"": 1, ""Taylor & Francis"": 1}",341,top_quartile,13094,63,294,15.0,4.587155963302752,11241.0,327.0,34.0,10.397553516819572
165.0,"Nicholson, Donald W.",3.0,1.7857142857142856,,,0.9517010251210994,,0.9047619047619048,15739.0,44.32522248507379,69.0,41.07142857142857,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,96.0,57.14285714285714,2.0,1.1904761904761905,35508.0,True,https://openalex.org/A5042528414,Donald W. Nicholson,168.0,,,2.0,"{""Elsevier"": 69, ""Other"": 45, ""Springer Nature"": 29, ""Wiley"": 12, ""Unknown"": 6, ""ACS"": 3, ""PLOS"": 2, ""Taylor & Francis"": 2}",342,top_quartile,33793,72,152,29.0,17.261904761904763,35508.0,168.0,12.0,7.142857142857142
1421.0,"Taniguchi, Naoyuki",74.0,4.949832775919733,,,0.7590872260641806,,0.6762541806020067,21145.0,39.84435357741808,450.0,30.100334448160535,Biochemistry & Molecular Biology,journal_heavy,1.0,,good,,461.0,30.83612040133779,3.0,0.2006688963210702,53069.0,True,https://openalex.org/A5044178319,Naoyuki Taniguchi,1495.0,,,2.0,"{""Elsevier"": 450, ""Other"": 420, ""Wiley"": 225, ""Unknown"": 148, ""Oxford"": 121, ""Springer Nature"": 92, ""Taylor & Francis"": 21, ""ACS"": 9, ""Cambridge"": 5, ""PLOS"": 2, ""Frontiers"": 1, ""IEEE"": 1}",343,top_quartile,40284,99,1011,92.0,6.153846153846154,53069.0,1495.0,225.0,15.050167224080267
208.0,"Deisenhofer, Johann",25.0,10.72961373390558,,,0.6518731825753085,,0.5622317596566524,12046.0,34.00807430620254,54.0,23.17596566523605,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,73.0,31.330472103004293,2.0,0.8583690987124464,35421.0,True,https://openalex.org/A5033642634,J. Deisenhofer,233.0,,,2.0,"{""Other"": 63, ""Unknown"": 56, ""Elsevier"": 54, ""Wiley"": 26, ""Springer Nature"": 22, ""Cambridge"": 5, ""ACS"": 4, ""PLOS"": 2, ""Taylor & Francis"": 1}",344,top_quartile,23090,66,131,22.0,9.44206008583691,35421.0,233.0,26.0,11.158798283261802
435.0,"Yeates, Todd O.",11.0,2.4663677130044843,,,0.8005544966210362,,0.468609865470852,3877.0,13.4361462484838,57.0,12.780269058295964,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,175.0,39.23766816143498,4.0,0.8968609865470852,28855.0,True,https://openalex.org/A5061217668,Todd O. Yeates,446.0,,,4.0,"{""Unknown"": 183, ""Wiley"": 96, ""Other"": 62, ""Elsevier"": 57, ""Springer Nature"": 16, ""ACS"": 15, ""Oxford"": 6, ""PLOS"": 4, ""Taylor & Francis"": 4, ""Cambridge"": 3}",345,top_quartile,23100,69,209,16.0,3.587443946188341,28855.0,446.0,96.0,21.524663677130047
,"Eaton, Philip J.",,,,,,,,,,,,Biochemistry & Molecular Biology,journal_heavy,,,not_found,,,,,,,False,,,,,,,,346,bottom_quartile,6291,42,118,,,,,,
70.0,"Jansonius, Johan N.",4.0,5.405405405405405,,,1.2538308995853615,,1.4189189189189189,3480.0,62.73661438615468,39.0,52.702702702702695,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,12.0,16.216216216216218,0.0,0.0,5547.0,True,https://openalex.org/A5111423454,Johan N. Jansonius,74.0,,,0.0,"{""Elsevier"": 39, ""Wiley"": 12, ""Unknown"": 8, ""ACS"": 6, ""Other"": 6, ""Oxford"": 2, ""Springer Nature"": 1}",347,bottom_quartile,6955,45,105,1.0,1.351351351351351,5547.0,74.0,12.0,16.216216216216218
330.0,"Whitfield, James F.",22.0,6.25,,,0.4437734467929362,,0.7613636363636364,3254.0,29.77399579101473,117.0,33.23863636363637,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,35.0,9.943181818181818,0.0,0.0,10929.0,True,https://openalex.org/A5104051963,J. F. Whitfield,352.0,,,0.0,"{""Elsevier"": 117, ""Wiley"": 65, ""Other"": 63, ""Springer Nature"": 40, ""Unknown"": 24, ""Oxford"": 22, ""Taylor & Francis"": 17, ""ACS"": 4}",348,bottom_quartile,4850,35,268,40.0,11.363636363636363,10929.0,352.0,65.0,18.46590909090909
98.0,"Cowan-Jacob, Sandra W.",4.0,3.92156862745098,,,2.4951778825546507,,0.6568627450980392,3437.0,36.830261465923705,27.0,26.47058823529412,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,38.0,37.25490196078432,0.0,0.0,9332.0,True,https://openalex.org/A5054649453,Sandra W. Cowan‐Jacob,102.0,,,0.0,"{""Unknown"": 31, ""Elsevier"": 27, ""Wiley"": 13, ""Springer Nature"": 11, ""Other"": 10, ""ACS"": 10}",349,bottom_quartile,23285,44,67,11.0,10.784313725490197,9332.0,102.0,13.0,12.745098039215684
129.0,"Saba, Julie D.",4.0,3.007518796992481,,,0.8791320809669434,,0.7669172932330827,2566.0,37.367118101063056,45.0,33.83458646616541,Biochemistry & Molecular Biology,journal_heavy,1.0,,good,,95.0,71.42857142857143,5.0,3.7593984962406015,6867.0,True,https://openalex.org/A5039889162,Julie D. Saba,133.0,,,4.0,"{""Elsevier"": 45, ""Other"": 32, ""Unknown"": 20, ""Springer Nature"": 15, ""Wiley"": 7, ""Taylor & Francis"": 5, ""PLOS"": 4, ""Oxford"": 3, ""Frontiers"": 1, ""ACS"": 1}",350,bottom_quartile,6037,48,102,15.0,11.278195488721805,6867.0,133.0,7.0,5.263157894736842
42.0,"Lanďer, Harry M.",5.0,10.638297872340424,,,0.8743483731799389,,0.851063829787234,2972.0,53.42441128887291,18.0,38.297872340425535,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,17.0,36.17021276595745,0.0,0.0,5563.0,True,https://openalex.org/A5090103842,Harry M. Lander,47.0,,,0.0,"{""Elsevier"": 18, ""Other"": 13, ""Wiley"": 5, ""ACS"": 5, ""Unknown"": 3, ""Oxford"": 2, ""Springer Nature"": 1}",351,bottom_quartile,4864,24,40,1.0,2.127659574468085,5563.0,47.0,5.0,10.638297872340424
177.0,"Momoi, Takashi",3.0,1.6666666666666667,,,0.8132373761208117,,0.8277777777777777,3720.0,43.8886267107126,86.0,47.77777777777778,Biochemistry & Molecular Biology,journal_heavy,0.0,,good,,47.0,26.111111111111114,3.0,1.6666666666666667,8476.0,True,https://openalex.org/A5007698785,Takashi Momoi,180.0,,,3.0,"{""Elsevier"": 86, ""Other"": 35, ""Wiley"": 23, ""Springer Nature"": 17, ""Oxford"": 7, ""Unknown"": 6, ""Taylor & Francis"": 3, ""PLOS"": 3}",352,anomaly,6893,45,149,17.0,9.444444444444445,8476.0,180.0,23.0,12.777777777777777
205.0,"Laine, Roger A.",14.0,6.392694063926941,,,0.5257027095467207,,0.680365296803653,3382.0,42.82096733350215,70.0,31.963470319634705,Biochemistry & Molecular Biology,journal_heavy,1.0,,good,,69.0,31.506849315068493,2.0,0.91324200913242,7898.0,True,https://openalex.org/A5057400699,Roger A. Laine,219.0,,,1.0,"{""Elsevier"": 70, ""Other"": 49, ""Wiley"": 30, ""Oxford"": 24, ""ACS"": 19, ""Springer Nature"": 10, ""Unknown"": 10, ""Taylor & Francis"": 4, ""PLOS"": 1, ""Cambridge"": 1, ""Frontiers"": 1}",353,anomaly,4152,32,149,10.0,4.5662100456621,7898.0,219.0,30.0,13.6986301369863
