sample_id,authfull,field,field_type,sample_stratum,scopus_pubs,scopus_citations,scopus_h_index,openalex_found,openalex_id,openalex_name,openalex_pubs,openalex_citations,coverage_ratio,citation_coverage,match_quality,total_works,total_citations,books_count,books_pct,articles_count,oa_count,oa_pct,elsevier_count,elsevier_pct,elsevier_citations,elsevier_citations_pct,wiley_count,wiley_pct,springer_count,springer_pct,plos_count,frontiers_count,oa_publisher_count,oa_publisher_pct,publisher_counts
101,"Rubenstein, Jeffrey L.",Religions & Theology,book_heavy,anomaly,19,452,9,True,https://openalex.org/A5029619835,Jeffrey L. Rubenstein,48.0,748.0,0.3958333333333333,0.6042780748663101,good,48.0,748.0,19.0,39.58333333333333,29.0,1.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 22, ""Unknown"": 16, ""Cambridge"": 9, ""Oxford"": 1}"
102,"Perlmann, Joel",Religions & Theology,book_heavy,anomaly,17,755,8,True,https://openalex.org/A5066050563,Joel Perlmann,123.0,1845.0,0.13821138211382114,0.4092140921409214,good,123.0,1845.0,34.0,27.64227642276423,89.0,41.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.691056910569105,0.0,0.0,0.0,0.0,"{""Unknown"": 42, ""Other"": 39, ""Oxford"": 21, ""Cambridge"": 11, ""Springer Nature"": 7, ""Taylor & Francis"": 3}"
103,"Matory, J. Lorand",Religions & Theology,book_heavy,anomaly,15,583,7,True,https://openalex.org/A5077726303,J. Lorand Matory,60.0,1441.0,0.25,0.40458015267175573,good,60.0,1441.0,21.0,35.0,39.0,13.0,21.666666666666668,0.0,0.0,0.0,0.0,7.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 28, ""Unknown"": 18, ""Wiley"": 7, ""Taylor & Francis"": 4, ""Cambridge"": 3}"
104,"Rousseau, Philip",Religions & Theology,book_heavy,anomaly,25,439,9,True,https://openalex.org/A5109894436,Philip Rousseau,138.0,1896.0,0.18115942028985507,0.23154008438818566,good,138.0,1896.0,54.0,39.130434782608695,84.0,6.0,4.3478260869565215,0.0,0.0,0.0,0.0,5.0,3.6231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,"{""Unknown"": 63, ""Cambridge"": 33, ""Other"": 23, ""Oxford"": 11, ""Wiley"": 5, ""Taylor & Francis"": 3}"
105,"Jantzen, Grace M.",Religions & Theology,book_heavy,anomaly,42,362,11,True,https://openalex.org/A5047889719,Grace M. Jantzen,152.0,750.0,0.27631578947368424,0.4826666666666667,good,152.0,750.0,27.0,17.763157894736842,125.0,13.0,8.552631578947368,0.0,0.0,0.0,0.0,6.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 80, ""Cambridge"": 24, ""Unknown"": 23, ""Oxford"": 12, ""Taylor & Francis"": 7, ""Wiley"": 6}"
106,"Platt, Verity J.","Art Practice, History & Theory",book_heavy,top_quartile,29,398,13,True,https://openalex.org/A5032970285,Verity Platt,63.0,1325.0,0.4603174603174603,0.300377358490566,good,63.0,1325.0,29.0,46.03174603174603,34.0,4.0,6.349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5873015873015872,0.0,0.0,0.0,0.0,"{""Unknown"": 27, ""Cambridge"": 18, ""Other"": 8, ""Oxford"": 7, ""Taylor & Francis"": 2, ""Springer Nature"": 1}"
107,"Foster, Hal","Art Practice, History & Theory",book_heavy,top_quartile,55,552,8,True,https://openalex.org/A5068910269,Hal Foster,132.0,4019.0,0.4166666666666667,0.1373475989052003,good,132.0,4019.0,46.0,34.84848484848485,86.0,15.0,11.363636363636363,0.0,0.0,0.0,0.0,1.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 71, ""Unknown"": 54, ""Taylor & Francis"": 3, ""Oxford"": 3, ""Wiley"": 1}"
108,"Gray, Jonathan","Art Practice, History & Theory",book_heavy,top_quartile,150,1691,11,True,https://openalex.org/A5072887880,Jonathan Gray,218.0,3424.0,0.6880733944954128,0.49386682242990654,good,218.0,3424.0,68.0,31.19266055045872,150.0,94.0,43.11926605504588,8.0,3.669724770642202,184.0,5.373831775700935,2.0,0.9174311926605505,6.0,2.7522935779816518,1.0,1.0,2.0,0.9174311926605505,"{""Other"": 86, ""Unknown"": 82, ""Oxford"": 15, ""Taylor & Francis"": 13, ""Elsevier"": 8, ""Springer Nature"": 6, ""Cambridge"": 3, ""Wiley"": 2, ""Frontiers"": 1, ""IEEE"": 1, ""PLOS"": 1}"
109,"Hanna, Judith Lynne","Art Practice, History & Theory",book_heavy,top_quartile,46,417,10,True,https://openalex.org/A5112357913,Judith Lynne Hanna,202.0,2699.0,0.22772277227722773,0.15450166728417933,good,202.0,2699.0,29.0,14.356435643564355,173.0,17.0,8.415841584158416,0.0,0.0,0.0,0.0,15.0,7.425742574257425,7.0,3.4653465346534658,0.0,0.0,0.0,0.0,"{""Unknown"": 60, ""Other"": 53, ""Cambridge"": 41, ""Taylor & Francis"": 20, ""Wiley"": 15, ""Springer Nature"": 7, ""Oxford"": 6}"
110,"Smith, Pamela H.","Art Practice, History & Theory",book_heavy,top_quartile,33,646,12,True,https://openalex.org/A5112181990,Pamela H. Smith,128.0,2203.0,0.2578125,0.2932364956876986,good,128.0,2203.0,35.0,27.34375,93.0,12.0,9.375,1.0,0.78125,20.0,0.9078529278256923,4.0,3.125,5.0,3.90625,0.0,0.0,0.0,0.0,"{""Other"": 64, ""Unknown"": 22, ""Cambridge"": 21, ""Oxford"": 6, ""Taylor & Francis"": 5, ""Springer Nature"": 5, ""Wiley"": 4, ""Elsevier"": 1}"
111,"Flood, Finbarr Barry","Art Practice, History & Theory",book_heavy,top_quartile,35,443,12,True,https://openalex.org/A5007970336,Finbarr Barry Flood,126.0,957.0,0.2777777777777778,0.46290491118077326,good,126.0,957.0,65.0,51.587301587301596,61.0,20.0,15.873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Unknown"": 59, ""Other"": 57, ""Taylor & Francis"": 8, ""Cambridge"": 1, ""Oxford"": 1}"
112,"Fromont, Cécile Alice","Art Practice, History & Theory",book_heavy,bottom_quartile,16,221,6,False,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,
113,"Bryan-Wilson, Julia","Art Practice, History & Theory",book_heavy,bottom_quartile,42,174,8,True,https://openalex.org/A5009651193,Julia Bryan-Wilson,59.0,669.0,0.711864406779661,0.2600896860986547,good,59.0,669.0,18.0,30.508474576271187,41.0,10.0,16.94915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 34, ""Unknown"": 19, ""Taylor & Francis"": 4, ""Cambridge"": 1, ""Oxford"": 1}"
114,"Klein, Cecelia F.","Art Practice, History & Theory",book_heavy,bottom_quartile,14,196,8,True,https://openalex.org/A5068949251,Cecelia F. Klein,49.0,910.0,0.2857142857142857,0.2153846153846154,good,49.0,910.0,8.0,16.3265306122449,41.0,1.0,2.0408163265306123,1.0,2.0408163265306123,30.0,3.296703296703297,1.0,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 27, ""Unknown"": 16, ""Cambridge"": 2, ""Wiley"": 1, ""Oxford"": 1, ""Elsevier"": 1, ""Taylor & Francis"": 1}"
115,"Krauss, Rosalind E.","Art Practice, History & Theory",book_heavy,bottom_quartile,31,316,4,True,https://openalex.org/A5040425456,Rosalind Krauss,206.0,6062.0,0.15048543689320387,0.052128010557571755,good,206.0,6062.0,75.0,36.407766990291265,131.0,8.0,3.8834951456310676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48543689320388345,0.0,0.0,0.0,0.0,"{""Other"": 140, ""Unknown"": 60, ""Oxford"": 4, ""Taylor & Francis"": 1, ""Springer Nature"": 1}"
116,"Hemment, Drew","Art Practice, History & Theory",book_heavy,bottom_quartile,35,377,12,True,https://openalex.org/A5022422874,Drew Hemment,133.0,500.0,0.2631578947368421,0.754,good,133.0,500.0,11.0,8.270676691729323,122.0,58.0,43.609022556390975,1.0,0.7518796992481203,79.0,15.8,0.0,0.0,1.0,0.7518796992481203,0.0,0.0,0.0,0.0,"{""Other"": 67, ""Unknown"": 60, ""Taylor & Francis"": 2, ""Elsevier"": 1, ""ACM"": 1, ""Springer Nature"": 1, ""Oxford"": 1}"
117,"Brown, Lee B.","Art Practice, History & Theory",book_heavy,bottom_quartile,15,209,7,True,https://openalex.org/A5062071368,Lee B. Brown,102.0,1291.0,0.14705882352941177,0.16189000774593337,good,102.0,1291.0,23.0,22.54901960784314,79.0,5.0,4.901960784313726,1.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Unknown"": 54, ""Oxford"": 33, ""Other"": 11, ""Taylor & Francis"": 2, ""Cambridge"": 1, ""Elsevier"": 1}"
118,"Gombrich, Ernst H.","Art Practice, History & Theory",book_heavy,anomaly,21,178,7,True,https://openalex.org/A5109859697,Ernst Gombrich,80.0,1332.0,0.2625,0.13363363363363365,good,80.0,1332.0,24.0,30.0,56.0,10.0,12.5,0.0,0.0,0.0,0.0,3.0,3.75,2.0,2.5,0.0,0.0,0.0,0.0,"{""Other"": 38, ""Unknown"": 34, ""Wiley"": 3, ""Springer Nature"": 2, ""Oxford"": 2, ""Taylor & Francis"": 1}"
119,"Scheidel, Walter",Classics,book_heavy,top_quartile,92,3976,35,True,https://openalex.org/A5054855249,Walter Scheidel,279.0,11605.0,0.32974910394265233,0.34261094355881083,good,279.0,11605.0,107.0,38.35125448028674,172.0,85.0,30.46594982078853,2.0,0.7168458781362007,41.0,0.3532959931064197,1.0,0.35842293906810035,4.0,1.4336917562724014,0.0,0.0,0.0,0.0,"{""Other"": 88, ""Cambridge"": 68, ""Unknown"": 61, ""Oxford"": 53, ""Springer Nature"": 4, ""Taylor & Francis"": 2, ""Elsevier"": 2, ""Wiley"": 1}"
120,"Millar, Fergus G.B.",Classics,book_heavy,top_quartile,53,1869,24,True,https://openalex.org/A5008873731,Fergus G.B. Millar,1.0,0.0,53.0,0.0,good,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Unknown"": 1}"
121,"Seaford, Richard",Classics,book_heavy,top_quartile,55,1322,17,True,https://openalex.org/A5081791831,Richard Seaford,256.0,4162.0,0.21484375,0.3176357520422874,good,256.0,4162.0,144.0,56.25,112.0,14.0,5.46875,0.0,0.0,0.0,0.0,2.0,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,"{""Cambridge"": 140, ""Unknown"": 78, ""Other"": 29, ""Oxford"": 7, ""Wiley"": 2}"
122,"Konstan, David",Classics,book_heavy,top_quartile,154,1626,17,True,https://openalex.org/A5007652299,David Konstan,589.0,8513.0,0.2614601018675722,0.19100199694584752,good,589.0,8513.0,224.0,38.030560271646856,365.0,85.0,14.431239388794568,0.0,0.0,0.0,0.0,6.0,1.0186757215619695,15.0,2.5466893039049237,0.0,0.0,0.0,0.0,"{""Other"": 240, ""Unknown"": 229, ""Cambridge"": 63, ""Oxford"": 31, ""Springer Nature"": 15, ""Wiley"": 6, ""Taylor & Francis"": 5}"
123,"Brunt, Peter A.",Classics,book_heavy,top_quartile,32,1444,23,True,https://openalex.org/A5103552942,P. A. Brunt,140.0,6279.0,0.22857142857142856,0.22997292562509955,good,140.0,6279.0,23.0,16.428571428571427,117.0,2.0,1.4285714285714286,0.0,0.0,0.0,0.0,2.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,"{""Cambridge"": 94, ""Unknown"": 25, ""Other"": 14, ""Oxford"": 5, ""Wiley"": 2}"
124,"Harris, William Vernon",Classics,book_heavy,top_quartile,56,1246,17,True,https://openalex.org/A5109564907,William V. Harris,167.0,7675.0,0.33532934131736525,0.16234527687296416,good,167.0,7675.0,66.0,39.52095808383233,101.0,9.0,5.389221556886228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 53, ""Cambridge"": 47, ""Unknown"": 36, ""Oxford"": 31}"
125,"Eck, Werner",Classics,book_heavy,bottom_quartile,232,870,13,True,https://openalex.org/A5072391876,Werner Eck,661.0,3064.0,0.35098335854765506,0.2839425587467363,good,661.0,3064.0,164.0,24.81089258698941,497.0,110.0,16.64145234493192,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6051437216338881,0.0,0.0,0.0,0.0,"{""Unknown"": 531, ""Other"": 105, ""Cambridge"": 15, ""Oxford"": 5, ""Springer Nature"": 4, ""Taylor & Francis"": 1}"
126,"Mansfeld, Jaap",Classics,book_heavy,bottom_quartile,79,560,15,True,https://openalex.org/A5077987498,Jaap Mansfeld,433.0,5008.0,0.18244803695150116,0.11182108626198083,good,433.0,5008.0,308.0,71.13163972286374,125.0,11.0,2.5404157043879905,1.0,0.23094688221709006,8.0,0.1597444089456869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Unknown"": 295, ""Other"": 124, ""Cambridge"": 10, ""Oxford"": 3, ""Elsevier"": 1}"
127,"Isaac, Benjamin H.",Classics,book_heavy,bottom_quartile,26,983,9,True,https://openalex.org/A5043570010,Benjamín Isaac,187.0,3749.0,0.13903743315508021,0.2622032542011203,good,187.0,3749.0,95.0,50.80213903743316,92.0,21.0,11.229946524064172,2.0,1.06951871657754,22.0,0.5868231528407575,9.0,4.81283422459893,0.0,0.0,0.0,0.0,0.0,0.0,"{""Unknown"": 93, ""Cambridge"": 48, ""Other"": 19, ""Oxford"": 10, ""Wiley"": 9, ""Taylor & Francis"": 6, ""Elsevier"": 2}"
128,"van Nuffelen, Peter",Classics,book_heavy,bottom_quartile,58,742,15,True,https://openalex.org/A5001624130,Peter Van Nuffelen,290.0,1629.0,0.2,0.4554941682013505,good,290.0,1629.0,125.0,43.103448275862064,165.0,34.0,11.724137931034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 140, ""Cambridge"": 79, ""Unknown"": 54, ""Oxford"": 16, ""Taylor & Francis"": 1}"
129,"Cameron, Alan N.D.E.",Classics,book_heavy,bottom_quartile,33,562,15,False,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,
130,"Rutherford, Ian C.",Classics,book_heavy,bottom_quartile,45,685,13,True,https://openalex.org/A5012412693,Ian Rutherford,246.0,2813.0,0.18292682926829268,0.24351226448631355,good,246.0,2813.0,108.0,43.90243902439025,138.0,10.0,4.0650406504065035,1.0,0.40650406504065045,1.0,0.03554923569143263,4.0,1.6260162601626018,0.0,0.0,0.0,0.0,0.0,0.0,"{""Unknown"": 124, ""Cambridge"": 66, ""Other"": 35, ""Oxford"": 13, ""Wiley"": 4, ""Taylor & Francis"": 3, ""Elsevier"": 1}"
131,"Gagarin, Michael",Classics,book_heavy,anomaly,30,620,12,True,https://openalex.org/A5110520120,Michael Gagarin,271.0,5179.0,0.11070110701107011,0.11971423054643754,good,271.0,5179.0,150.0,55.35055350553506,121.0,49.0,18.081180811808117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 120, ""Unknown"": 80, ""Cambridge"": 58, ""Oxford"": 12, ""Taylor & Francis"": 1}"
132,"Burawoy, Michael",Sociology,mixed,top_quartile,118,8232,36,True,https://openalex.org/A5068108654,Michael Burawoy,355.0,18447.0,0.3323943661971831,0.44625142299560905,good,355.0,18447.0,107.0,30.140845070422532,248.0,80.0,22.535211267605636,3.0,0.8450704225352111,211.0,1.1438174228871902,7.0,1.971830985915493,12.0,3.3802816901408446,0.0,0.0,0.0,0.0,"{""Other"": 169, ""Unknown"": 134, ""Taylor & Francis"": 13, ""Springer Nature"": 12, ""Cambridge"": 9, ""Oxford"": 8, ""Wiley"": 7, ""Elsevier"": 3}"
133,"Massey, Douglas S.",Sociology,mixed,top_quartile,314,33347,94,True,https://openalex.org/A5076063035,Douglas S. Massey,561.0,67988.0,0.5597147950089126,0.4904836147555451,good,561.0,67988.0,105.0,18.71657754010695,456.0,180.0,32.0855614973262,34.0,6.0606060606060606,1542.0,2.268047302465141,38.0,6.7736185383244205,41.0,7.308377896613191,0.0,1.0,1.0,0.17825311942959002,"{""Other"": 234, ""Unknown"": 132, ""Oxford"": 42, ""Springer Nature"": 41, ""Wiley"": 38, ""Elsevier"": 34, ""Taylor & Francis"": 23, ""Cambridge"": 16, ""Frontiers"": 1}"
134,"Warde, Alan",Sociology,mixed,top_quartile,111,7437,37,True,https://openalex.org/A5042044460,Alan Warde,381.0,13443.0,0.29133858267716534,0.5532247266235215,good,381.0,13443.0,143.0,37.53280839895013,238.0,58.0,15.223097112860891,16.0,4.199475065616798,566.0,4.210369709142305,21.0,5.511811023622047,29.0,7.611548556430446,0.0,0.0,0.0,0.0,"{""Other"": 145, ""Unknown"": 134, ""Springer Nature"": 29, ""Wiley"": 21, ""Cambridge"": 18, ""Elsevier"": 16, ""Taylor & Francis"": 14, ""Oxford"": 4}"
135,"Burt, Ronald S.",Sociology,mixed,top_quartile,107,24037,42,True,https://openalex.org/A5071371826,Ronald S. Burt,230.0,77581.0,0.4652173913043478,0.30983101532591745,good,230.0,77581.0,58.0,25.217391304347824,172.0,27.0,11.73913043478261,51.0,22.17391304347826,10881.0,14.025341256235418,2.0,0.8695652173913043,5.0,2.1739130434782608,0.0,0.0,0.0,0.0,"{""Other"": 99, ""Elsevier"": 51, ""Unknown"": 42, ""Oxford"": 23, ""Cambridge"": 6, ""Springer Nature"": 5, ""Wiley"": 2, ""Taylor & Francis"": 1, ""ACM"": 1}"
136,"Castells, Manuel",Sociology,mixed,top_quartile,78,6129,29,True,https://openalex.org/A5108111179,Manuel Castells,690.0,56084.0,0.11304347826086956,0.10928250481420726,good,690.0,56084.0,266.0,38.550724637681164,424.0,86.0,12.46376811594203,10.0,1.4492753623188406,111.0,0.19791740959988588,33.0,4.782608695652174,41.0,5.942028985507246,0.0,0.0,0.0,0.0,"{""Unknown"": 325, ""Other"": 224, ""Springer Nature"": 41, ""Oxford"": 36, ""Wiley"": 33, ""Taylor & Francis"": 18, ""Elsevier"": 10, ""Cambridge"": 3}"
137,"Kalleberg, Arne L.",Sociology,mixed,top_quartile,116,11271,45,True,https://openalex.org/A5087078271,Arne L. Kalleberg,320.0,27347.0,0.3625,0.41214758474421326,good,320.0,27347.0,73.0,22.8125,247.0,46.0,14.374999999999998,13.0,4.0625,643.0,2.351263392693897,15.0,4.6875,3.0,0.9375,0.0,1.0,1.0,0.3125,"{""Other"": 143, ""Unknown"": 98, ""Oxford"": 40, ""Wiley"": 15, ""Elsevier"": 13, ""Taylor & Francis"": 4, ""Cambridge"": 3, ""Springer Nature"": 3, ""Frontiers"": 1}"
138,"McPherson, Miller",Sociology,mixed,bottom_quartile,12,15125,10,True,https://openalex.org/A5049045547,Miller McPherson,15.0,21057.0,0.8,0.7182884551455573,good,15.0,21057.0,4.0,26.666666666666668,11.0,3.0,20.0,1.0,6.666666666666667,11.0,0.052239160374222354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 11, ""Unknown"": 2, ""Cambridge"": 1, ""Elsevier"": 1}"
139,"Firebaugh, Glenn",Sociology,mixed,bottom_quartile,59,3966,28,True,https://openalex.org/A5025559342,Glenn Firebaugh,107.0,8322.0,0.5514018691588785,0.47656813266041814,good,107.0,8322.0,17.0,15.887850467289718,90.0,18.0,16.822429906542055,7.0,6.5420560747663545,283.0,3.400624849795722,8.0,7.476635514018691,11.0,10.2803738317757,0.0,0.0,0.0,0.0,"{""Other"": 56, ""Unknown"": 18, ""Springer Nature"": 11, ""Wiley"": 8, ""Elsevier"": 7, ""Oxford"": 5, ""Taylor & Francis"": 2}"
140,"Williams, Christine L.R.",Sociology,mixed,bottom_quartile,55,2918,24,False,,,,,,,not_found,,,,,,,,,,,,,,,,,,,,
141,"Baxter, Janeen J.",Sociology,mixed,bottom_quartile,123,3891,33,True,https://openalex.org/A5006584360,Janeen Baxter,293.0,6604.0,0.4197952218430034,0.5891883706844336,good,293.0,6604.0,26.0,8.873720136518772,267.0,77.0,26.27986348122867,15.0,5.1194539249146755,814.0,12.325863113264688,22.0,7.508532423208192,28.0,9.556313993174061,0.0,0.0,0.0,0.0,"{""Other"": 133, ""Unknown"": 59, ""Springer Nature"": 28, ""Wiley"": 22, ""Oxford"": 18, ""Taylor & Francis"": 16, ""Elsevier"": 15, ""Cambridge"": 2}"
142,"Budig, Michelle J.",Sociology,mixed,bottom_quartile,32,4581,23,True,https://openalex.org/A5045487638,Michelle J. Budig,66.0,7117.0,0.48484848484848486,0.6436700857102712,good,66.0,7117.0,6.0,9.090909090909092,60.0,12.0,18.181818181818183,3.0,4.545454545454546,245.0,3.4424617113952505,13.0,19.696969696969695,0.0,0.0,0.0,0.0,0.0,0.0,"{""Other"": 27, ""Wiley"": 13, ""Unknown"": 13, ""Oxford"": 7, ""Taylor & Francis"": 3, ""Elsevier"": 3}"
143,"Jasso, Guillermina",Sociology,mixed,bottom_quartile,94,2451,27,True,https://openalex.org/A5016014985,Guillermina Jasso,220.0,7706.0,0.42727272727272725,0.3180638463534908,good,220.0,7706.0,27.0,12.272727272727273,193.0,46.0,20.909090909090907,9.0,4.090909090909091,303.0,3.9320010381520896,10.0,4.545454545454546,31.0,14.09090909090909,0.0,6.0,6.0,2.727272727272727,"{""Other"": 73, ""Unknown"": 52, ""Springer Nature"": 31, ""Oxford"": 21, ""Taylor & Francis"": 16, ""Wiley"": 10, ""Elsevier"": 9, ""Frontiers"": 6, ""Cambridge"": 2}"
144,"Hedström, Peter",Sociology,mixed,anomaly,36,3495,18,True,https://openalex.org/A5071769816,Peter Hedström,88.0,10365.0,0.4090909090909091,0.33719247467438496,good,88.0,10365.0,28.0,31.818181818181817,60.0,22.0,25.0,2.0,2.272727272727273,73.0,0.7042932947419199,0.0,0.0,2.0,2.272727272727273,0.0,0.0,0.0,0.0,"{""Other"": 31, ""Unknown"": 27, ""Cambridge"": 15, ""Oxford"": 7, ""Taylor & Francis"": 4, ""Springer Nature"": 2, ""Elsevier"": 2}"
145,"Treiman, Donald J.",Sociology,mixed,anomaly,41,6265,22,True,https://openalex.org/A5024150741,Donald J. Treiman,169.0,13895.0,0.24260355029585798,0.4508816120906801,good,169.0,13895.0,21.0,12.42603550295858,148.0,71.0,42.01183431952663,21.0,12.42603550295858,5921.0,42.61245052177042,2.0,1.183431952662722,3.0,1.7751479289940828,0.0,0.0,0.0,0.0,"{""Other"": 89, ""Unknown"": 42, ""Elsevier"": 21, ""Oxford"": 8, ""Taylor & Francis"": 4, ""Springer Nature"": 3, ""Wiley"": 2}"
146,"Hughes, Michael D.",Sociology,mixed,anomaly,54,23858,29,True,https://openalex.org/A5102856672,Michael D. Hughes,473.0,25435.0,0.11416490486257928,0.9379988205229015,good,473.0,25435.0,22.0,4.651162790697675,451.0,244.0,51.58562367864693,40.0,8.456659619450317,2749.0,10.807941812463142,33.0,6.976744186046512,11.0,2.3255813953488373,12.0,0.0,12.0,2.536997885835095,"{""Other"": 202, ""Oxford"": 96, ""Unknown"": 66, ""Elsevier"": 40, ""Wiley"": 33, ""PLOS"": 12, ""Springer Nature"": 11, ""Taylor & Francis"": 10, ""Cambridge"": 3}"
147,"Jenkins, Richard",Sociology,mixed,anomaly,56,2188,18,True,https://openalex.org/A5111566710,Richard K. B. Jenkins,93.0,5585.0,0.6021505376344086,0.3917636526410027,good,93.0,5585.0,6.0,6.451612903225806,87.0,38.0,40.86021505376344,4.0,4.301075268817205,163.0,2.918531781557744,14.0,15.053763440860216,15.0,16.129032258064516,2.0,0.0,2.0,2.1505376344086025,"{""Other"": 24, ""Springer Nature"": 15, ""Wiley"": 14, ""Unknown"": 14, ""Cambridge"": 10, ""Taylor & Francis"": 9, ""Elsevier"": 4, ""PLOS"": 2, ""Oxford"": 1}"
148,"Hooghe, Liesbet",Political Science & Public Administration,mixed,top_quartile,73,13749,40,True,https://openalex.org/A5087864502,Liesbet Hooghe,240.0,27806.0,0.30416666666666664,0.4944616269869812,good,240.0,27806.0,91.0,37.916666666666664,149.0,72.0,30.0,4.0,1.6666666666666667,905.0,3.254693231676616,9.0,3.75,9.0,3.75,0.0,0.0,0.0,0.0,"{""Other"": 73, ""Oxford"": 60, ""Unknown"": 41, ""Cambridge"": 25, ""Taylor & Francis"": 19, ""Wiley"": 9, ""Springer Nature"": 9, ""Elsevier"": 4}"
149,"Rose, Richard",Political Science & Public Administration,mixed,top_quartile,201,9010,48,True,https://openalex.org/A5055944504,Richard J. Rose,425.0,22247.0,0.47294117647058825,0.4049984267541691,good,425.0,22247.0,18.0,4.235294117647059,407.0,215.0,50.588235294117645,28.0,6.588235294117648,885.0,3.978064458129186,84.0,19.76470588235294,68.0,16.0,4.0,1.0,5.0,1.1764705882352942,"{""Other"": 105, ""Wiley"": 84, ""Cambridge"": 73, ""Springer Nature"": 68, ""Unknown"": 49, ""Elsevier"": 28, ""Oxford"": 10, ""PLOS"": 4, ""Taylor & Francis"": 3, ""Frontiers"": 1}"
150,"Schmidt, Vivien A.",Political Science & Public Administration,mixed,top_quartile,109,9120,37,True,https://openalex.org/A5049812078,Vivien A. Schmidt,335.0,18683.0,0.3253731343283582,0.48814430230691,good,335.0,18683.0,134.0,40.0,201.0,63.0,18.80597014925373,2.0,0.5970149253731344,272.0,1.4558689717925388,16.0,4.776119402985075,17.0,5.074626865671641,0.0,0.0,0.0,0.0,"{""Unknown"": 113, ""Other"": 98, ""Taylor & Francis"": 37, ""Cambridge"": 33, ""Oxford"": 19, ""Springer Nature"": 17, ""Wiley"": 16, ""Elsevier"": 2}"
151,"Schimmelfennig, Frank",Political Science & Public Administration,mixed,top_quartile,142,8504,42,True,https://openalex.org/A5014012260,Frank Schimmelfennig,380.0,15969.0,0.3736842105263158,0.5325317803243785,good,380.0,15969.0,198.0,52.10526315789473,182.0,86.0,22.63157894736842,0.0,0.0,0.0,0.0,12.0,3.1578947368421053,73.0,19.210526315789473,0.0,0.0,0.0,0.0,"{""Unknown"": 106, ""Other"": 73, ""Springer Nature"": 73, ""Taylor & Francis"": 52, ""Cambridge"": 38, ""Oxford"": 26, ""Wiley"": 12}"
152,"Bratton, Michaël",Political Science & Public Administration,mixed,top_quartile,50,5831,28,True,https://openalex.org/A5109806371,Michaël Bratton,308.0,13236.0,0.16233766233766234,0.44054094892716833,good,308.0,13236.0,68.0,22.07792207792208,240.0,83.0,26.948051948051948,8.0,2.5974025974025974,1334.0,10.078573587186462,5.0,1.6233766233766231,0.0,0.0,0.0,0.0,0.0,0.0,"{""Unknown"": 138, ""Other"": 66, ""Cambridge"": 65, ""Taylor & Francis"": 13, ""Oxford"": 13, ""Elsevier"": 8, ""Wiley"": 5}"
153,"Lubell, Mark N.",Political Science & Public Administration,mixed,top_quartile,132,9356,56,True,https://openalex.org/A5081521085,Mark Lubell,218.0,13879.0,0.6055045871559633,0.6741119677210173,good,218.0,13879.0,24.0,11.009174311926607,194.0,99.0,45.412844036697244,29.0,13.302752293577983,2207.0,15.90172202608257,38.0,17.431192660550458,16.0,7.339449541284404,2.0,2.0,4.0,1.834862385321101,"{""Other"": 70, ""Wiley"": 38, ""Unknown"": 34, ""Elsevier"": 29, ""Springer Nature"": 16, ""Oxford"": 15, ""Taylor & Francis"": 8, ""Cambridge"": 4, ""PLOS"": 2, ""Frontiers"": 2}"
