h1_cohens_d,h1_correlation,h1_pvalue,h4_correlation,h4_pvalue,replicate
,0.20804760494307206,2.7205447326623546e-07,0.31891920411956476,1.1890076194925826e-15,319
,0.17203817321296555,2.2662789614711633e-05,0.2981408554580347,8.78661615688917e-14,320
,0.19428032743101398,1.6290907193562738e-06,0.327596781671667,1.7796673709139113e-16,321
,0.17525007311491275,1.579953896520532e-05,0.28314519776026303,1.5916599631419765e-12,322
,0.1622166007514923,6.561227291509496e-05,0.2528335357301441,3.3301485532661024e-10,323
,0.15202084943734376,0.00018570007304839718,0.24361093516381477,1.4839270759983412e-09,324
,0.1941821260386976,1.6492877783585486e-06,0.3131209239280843,4.088759639986247e-15,325
,0.19972172142203093,8.150321598771577e-07,0.3247150844606219,3.366794273818179e-16,326
,0.19936396269014614,8.535074969062893e-07,0.32082549374032077,7.875221044188561e-16,327
,0.20551820917280822,3.815222577131641e-07,0.3253475375494047,2.928887370151891e-16,328
,0.19818691881548495,9.92793996053517e-07,0.3370584033391336,2.0907216589378114e-17,329
,0.18005403070258824,9.099934567662654e-06,0.3062801213633112,1.6961881976513907e-14,330
,0.2059154340908143,3.618907081862639e-07,0.33752234643059575,1.8787040055318997e-17,331
,0.1951878069472479,1.4533372720237847e-06,0.3061799493577396,1.7314204388598563e-14,332
,0.18585125008535133,4.585714817815051e-06,0.312179108522919,4.984444312684666e-15,333
,0.18090162921712008,8.243336800069163e-06,0.29290330629981787,2.464314370403247e-13,334
,0.1856757290617514,4.683335489094577e-06,0.29624970614320834,1.2781950171769435e-13,335
,0.20309597010747096,5.253428547425667e-07,0.3132374884681272,3.989543868359027e-15,336
,0.17121200817963755,2.484026748660206e-05,0.2903909864023489,4.011290470068111e-13,337
,0.15134357333823,0.00019853897807648772,0.2488310867633315,6.416593536260311e-10,338
,0.1610509792374235,7.413907216433495e-05,0.26075449291238595,8.792459271365155e-11,339
,0.16091218278467456,7.522136399802984e-05,0.26081495800414917,8.702020819811147e-11,340
,0.18175977098043689,7.454723157181206e-06,0.2959883742545497,1.345848629868724e-13,341
,0.17909326515195895,1.0173403382565453e-05,0.3058189817691762,1.864437244813326e-14,342
,0.1569296662077041,0.00011343306754259871,0.2568178962660522,1.7139044749477e-10,343
,0.2080225420823583,2.7297326391334723e-07,0.31988837517335733,9.64670646331698e-16,344
,0.1718229215811125,2.3211974566850453e-05,0.2774324765011934,4.588450292981437e-12,345
,0.19841178134693765,9.646002921394598e-07,0.29892704881326915,7.512743939419505e-14,346
,0.17561676688781527,1.5155783736790178e-05,0.2931445166947585,2.351099205708101e-13,347
,0.18948785010758673,2.9507566507471464e-06,0.32382831553839464,4.0909547063548047e-16,348
,0.16972480801844672,2.926914150005827e-05,0.28703372039168834,7.63434239660017e-13,349
,0.16018011197778426,8.118077373101962e-05,0.2783769365092896,3.858136289961018e-12,350
,0.20382693762345558,4.771955598576312e-07,0.35294039116280285,4.84644411457231e-19,351
,0.18663614752267663,4.17246720416615e-06,0.3154663134475686,2.48901372648467e-15,352
,0.19936865631418446,8.529916059590166e-07,0.32454829408145375,3.492622317049976e-16,353
,0.16431542319399162,5.2543597855151556e-05,0.2700775537078721,1.7303828022806087e-11,354
,0.20000448252559197,7.858069942529019e-07,0.31454339325143443,3.0274762559676254e-15,355
,0.22405354563782076,2.8994662373300136e-08,0.3370138033390152,2.1123032582040426e-17,356
,0.17584540961985523,1.4767097026765412e-05,0.2890590763570664,5.183333352466595e-13,357
,0.16564054931055053,4.560403364691313e-05,0.27170106885277767,1.2953399206652647e-11,358
,0.18137738542057136,7.796803313443242e-06,0.30051819458813844,5.4637658455992116e-14,359
,0.1713117765961249,2.4567144497749182e-05,0.308656525128551,1.0390918612184265e-14,360
,0.19071145349713917,2.539085583678559e-06,0.31550459433274847,2.468840552928879e-15,361
,0.18368310182923359,5.940339342621033e-06,0.3055514653192949,1.9694374733672538e-14,362
,0.15742064131632444,0.00010788857006383291,0.2799559031170168,2.883124768896697e-12,363
,0.16468241696754615,5.0527783858511e-05,0.265692620011582,3.7463368847024874e-11,364
,0.18797146265427728,3.549953560214742e-06,0.318790822502346,1.2223301148885701e-15,365
,0.14614597854245537,0.0003285689517686178,0.2341475742683806,6.462058952346566e-09,366
,0.18253839108084427,6.801906117540333e-06,0.3077583907862026,1.2511641230208715e-14,367
,0.18894476866757276,3.1532776211581804e-06,0.30797361160317205,1.196770218174375e-14,368
,0.1771212600258102,1.2766443403475874e-05,0.2788479764865138,3.5376940131262956e-12,369
,0.19543129009510168,1.4093683763998411e-06,0.3280773954753449,1.599089058544653e-16,370
,0.1825781459082027,6.770082694691513e-06,0.3320975850546869,6.485658859113388e-17,371
,0.17216908014454427,2.2334854460832906e-05,0.28968299966784067,4.597617398174094e-13,372
,0.19284692269681908,1.9488776787992927e-06,0.31214758983913304,5.017534279971034e-15,373
,0.19237594458434715,2.0664946911194604e-06,0.3084313606949808,1.0886835969695115e-14,374
,0.16321789743446563,5.9035307691561784e-05,0.2749099425852188,7.266743080146909e-12,375
,0.16829025035319956,3.424300175291276e-05,0.28106744908560927,2.3459335069660634e-12,376
,0.20232210242628584,5.81397348774248e-07,0.3036984975852994,2.873994666871683e-14,377
,0.14983036186638854,0.0002302906114636386,0.25289440838785693,3.2968054668285893e-10,378
,0.19516643057679817,1.4572596869247013e-06,0.30806674479334717,1.1739580568392878e-14,379
,0.19873957397089298,9.248743460025518e-07,0.3093349474273123,9.026971428826476e-15,380
,0.1866959671352738,4.142476694803291e-06,0.3074647846300713,1.3292990696734347e-14,381
,0.19002945082340567,2.7612198467618283e-06,0.30652027096366286,1.6145634792947943e-14,382
,0.16021377439398876,8.089725182484511e-05,0.2765413334769391,5.400573413537335e-12,383
,0.18211969789324672,7.1458503762382425e-06,0.2880319039827229,6.310487204579925e-13,384
,0.1975446911363006,1.0777422749192145e-06,0.3421266814053511,6.437561199793569e-18,385
,0.17548525417868288,1.5383739446546378e-05,0.2980634962672799,8.922852097006926e-14,386
,0.16762901676334918,3.679609857659106e-05,0.2782181994468491,3.972387550558144e-12,387
,0.19087323576187004,2.488960021887483e-06,0.3111883893852412,6.1344793151559566e-15,388
,0.20712602584709142,3.0787770276696504e-07,0.344543821762167,3.642624671505952e-18,389
,0.16563710918684751,4.562087101584945e-05,0.28238620817841176,1.834648865817419e-12,390
,0.18638999675258677,4.2980729922613705e-06,0.32029193092574215,8.840381186930866e-16,391
,0.20879313041723596,2.4604668908146346e-07,0.34231185566865896,6.163846550496441e-18,392
,0.19577397037281563,1.3496422856336841e-06,0.3043048634139357,2.5403888443370252e-14,393
,0.2014280593409893,6.533232540890262e-07,0.3231073630326745,4.790783818591799e-16,394
,0.18738014462600844,3.813796793721172e-06,0.28720951662266997,7.382935929773869e-13,395
,0.19599863289561925,1.311811669817692e-06,0.315337601471397,2.558036697276038e-15,396
,0.16533870536380887,4.710396960346115e-05,0.26745613785025446,2.750584433795032e-11,397
,0.17334414663777914,1.958624767722436e-05,0.3008999501953441,5.060364171853234e-14,398
,0.17989839438931726,9.266174987523211e-06,0.30342610004018694,3.0375090084432596e-14,399
,0.16801403884738264,3.528837552333178e-05,0.2724594629446819,1.1307049816654226e-11,400
,0.18981735735228483,2.834011968657754e-06,0.30154494520458147,4.44416719970676e-14,401
,0.1685246343627414,3.337900962211258e-05,0.27802904657372374,4.1128559386309905e-12,402
,0.1662783057133832,4.258214211847898e-05,0.2693025333996134,1.9855421132163742e-11,403
,0.18951533190907,2.9408465456796233e-06,0.3044626411354971,2.4600081794268435e-14,404
,0.18059248387208038,8.546451470513276e-06,0.30078067926025,5.1831540554868124e-14,405
,0.204188851622458,4.549571700891165e-07,0.3103434527591816,7.318194654257835e-15,406
,0.188545516253867,3.3105750073261413e-06,0.29277074907937856,2.5287885201673784e-13,407
,0.18020881106482362,8.937429970536432e-06,0.30085509840464764,5.10620086526096e-14,408
,0.18435156321526847,5.486497603978759e-06,0.29494770466194875,1.651834858376665e-13,409
,0.1796099027549345,9.58200645098034e-06,0.29425146691497683,1.89360013964829e-13,410
,0.18080550499166087,8.336470273722366e-06,0.3072369641853979,1.39320838538722e-14,411
,0.18088801903332297,8.256462973455954e-06,0.2942424638165707,1.8969431228854238e-13,412
,0.21971435364277853,5.411367769101227e-08,0.33692378219521113,2.156533835574796e-17,413
,0.15405364018000584,0.00015168391309630685,0.2633188558642315,5.6580581687708455e-11,414
,0.18402182031086484,5.706068731391378e-06,0.3117012563211521,5.509932716895807e-15,415
,0.15190764828685838,0.0001877903517046649,0.26219339743367265,6.869787726607834e-11,416
,0.16289998397045802,6.105284425561008e-05,0.2769162669502596,5.0430610349370894e-12,417
,0.20090021276301467,6.997262081663985e-07,0.3231571825454491,4.738853916032918e-16,418
,0.1783427360935519,1.1094817542625741e-05,0.28541095429734864,1.0388029157510188e-12,419
,0.18384939299776681,5.8242014086566e-06,0.32109493242187215,7.427976170318771e-16,420
,0.17905119053738525,1.022306791477628e-05,0.2928307962218631,2.499380136552779e-13,421
,0.19153009945855504,2.295005788937161e-06,0.30665071114711495,1.5718565832567038e-14,422
,0.1692324065902347,3.089363663523151e-05,0.2920261694452879,2.922852523773187e-13,423
,0.20547382261575808,3.8377854822609664e-07,0.3250775604037709,3.1085066918850602e-16,424
,0.1802209008369693,8.924854007163448e-06,0.30145306794002746,4.527221472250674e-14,425
,0.17970109682925037,9.481077720599041e-06,0.28496532757034565,1.1300924970914267e-12,426
,0.18401595303108761,5.710050623057911e-06,0.30231169629057747,3.806893625338026e-14,427
,0.1809100373503515,8.23523762527102e-06,0.2974277635629616,1.0123718801124757e-13,428
,0.176434626245972,1.3808669304904186e-05,0.30198906770306716,4.0633035231299504e-14,429
,0.1971847039247021,1.1283658019313576e-06,0.3193950103610594,1.073113405643309e-15,430
,0.18385230206391187,5.8221891367938345e-06,0.29421366878920446,1.907674018457153e-13,431
,0.17153004296283964,2.397952878982358e-05,0.28404985659653376,1.3429487481574198e-12,432
,0.1993489465620346,8.551599807113906e-07,0.31514486549417764,2.6649223893269284e-15,433
,0.1544855433721708,0.00014525400041659288,0.26860409851349065,2.2467206136549832e-11,434
,0.17130264471074091,2.459202469661751e-05,0.2797309196928332,3.0056580264518163e-12,435
,0.18013723335270243,9.012232911354833e-06,0.2999842656716365,6.081318912925657e-14,436
,0.17092970628236231,2.5628784855995078e-05,0.2904668184524368,3.953012390449051e-13,437
,0.19182807947965788,2.2118732074045364e-06,0.31193934987758304,5.241640462497106e-15,438
,0.15200584365499858,0.00018597589762694067,0.2657770274475323,3.691534399042488e-11,439
,0.2024605747620063,5.709617796433698e-07,0.3212980098890354,7.107474602761388e-16,440
,0.20839724474778076,2.59543463754751e-07,0.3274259290246578,1.848575307854199e-16,441
,0.20768391344905734,2.856840627255032e-07,0.32288976471617037,5.024234093033437e-16,442
,0.19094227948497017,2.4678576852404725e-06,0.32200925347982334,6.088537246409474e-16,443
,0.18446181638831535,5.414898785327878e-06,0.2967058299445844,1.1680120714650693e-13,444
,0.18470478659694356,5.260249820001323e-06,0.29474360515879966,1.7193857406329054e-13,445
,0.1723720303581633,2.1835335115074782e-05,0.27633386767789936,5.608927681037976e-12,446
,0.21613684548527157,8.965537076033076e-08,0.3420412422429811,6.567854072056315e-18,447
,0.17277138156506416,2.088322208382611e-05,0.29500640889264984,1.6328919175941333e-13,448
,0.15757244750273514,0.00010622654500810929,0.2573785744443363,1.559538163640532e-10,449
,0.1784668781365057,1.093711275384458e-05,0.29745360508258567,1.0071953441608303e-13,450
,0.21248533708391248,1.4877680133075554e-07,0.31568836347096396,2.374212637616213e-15,451
,0.1851377270187342,4.995083514115749e-06,0.31962079169075835,1.022075560099142e-15,452
,0.1733459364020155,1.9582317518194615e-05,0.28315501021539924,1.5887345819035553e-12,453
,0.18485280645161367,5.168113573962182e-06,0.2896942329427954,4.587689880195067e-13,454
,0.19808618661623573,1.0056790711769845e-06,0.3329373670133198,5.3623049089407573e-17,455
,0.19361821072017893,1.7699973167607122e-06,0.30770076193660034,1.2661361653246558e-14,456
,0.18072701869424743,8.413257711798539e-06,0.3120554333465574,5.115527298403229e-15,457
,0.1937660628682783,1.7375540820544494e-06,0.3176824768988752,1.5508877683872925e-15,458
,0.19770111296096388,1.056431435882936e-06,0.3105191032280689,7.054962365756874e-15,459
,0.16354344559474454,5.703468944258896e-05,0.2766169107544779,5.326568810519415e-12,460
,0.17592581868834295,1.463267141297863e-05,0.29226420606343106,2.7907444860992074e-13,461
,0.18951957790046248,2.9393182589453823e-06,0.308381528757956,1.0999689491899015e-14,462
,0.1907847321856674,2.5162627971746328e-06,0.3150875758490054,2.6975308441975878e-15,463
,0.2086110318808504,2.5216870873764096e-07,0.3416371250914678,7.220163938706713e-18,464
,0.19794781284727528,1.023641065488084e-06,0.3022530551418673,3.8522879114300457e-14,465
,0.1848036741546061,5.198524140359459e-06,0.32609738996849147,2.481827584917347e-16,466
,0.1816855298647111,7.51999854890107e-06,0.30745109771607326,1.3330559839008552e-14,467
,0.20769368145585426,2.8530955249096144e-07,0.3295571281070477,1.1489252867975602e-16,468
,0.18765687274141749,3.688068966603185e-06,0.3089033151709058,9.872827376093627e-15,469
,0.19016896421812984,2.714317278200029e-06,0.2968763235306907,1.1292645714541715e-13,470
,0.18844168444023662,3.3526964698276756e-06,0.2967950963094832,1.1475650289031957e-13,471
,0.20742112361144388,2.9593916313684386e-07,0.3123761817605501,4.782351909986749e-15,472
,0.18106369476269474,8.08855590491641e-06,0.2814090830746798,2.2014682380210346e-12,473
,0.19675055394960483,1.1924578152198268e-06,0.3037403374565484,2.8496564252796755e-14,474
,0.18511926066306383,5.006128185219449e-06,0.3036205745034762,2.9198672658109883e-14,475
,0.16094012181936296,7.500231310714614e-05,0.2598532780557134,1.0254165774854591e-10,476
,0.17254372064920273,2.1421055853345688e-05,0.27584464375235107,6.131854776736384e-12,477
,0.12539487720305323,0.002088962903118996,0.2163608062113169,8.688787353117827e-08,478
,0.16871955264078303,3.267626915802231e-05,0.2748529962818988,7.342158911785225e-12,479
,0.2267669021676555,1.9500429354347843e-08,0.3484988507945731,1.4193303588914704e-18,480
,0.18993067416149173,2.7948952697270908e-06,0.3319948135083128,6.638125129096427e-17,481
,0.1841154947341679,5.642853532872619e-06,0.289806935183188,4.4892430042898324e-13,482
,0.169808795625216,2.9000271106307834e-05,0.27109362286664895,1.4438945097499151e-11,483
,0.1668075192379584,4.021943071802398e-05,0.2773749819921352,4.6370303725429605e-12,484
,0.1658953134775228,4.437332210919511e-05,0.28311189496877487,1.601627862233372e-12,485
,0.20226988790535974,5.853797650852946e-07,0.3214754213084329,6.838631050330732e-16,486
,0.18789295744448634,3.5839492620646022e-06,0.2980969734012916,8.863643769999622e-14,487
,0.19293915476251908,1.9266083504093294e-06,0.3020955809199406,3.976832833157301e-14,488
,0.20913892376556,2.3481326086970364e-07,0.32372512776152973,4.184580053530576e-16,489
,0.1913857150468511,2.336355567863153e-06,0.3221186785687904,5.945084327273164e-16,490
,0.18321261505337214,6.2810252137697196e-06,0.31024335465879127,7.472491406508203e-15,491
,0.21163341663707247,1.6722315670291016e-07,0.33538457157559604,3.070328193090522e-17,492
,0.20765626063467557,2.8674685501828185e-07,0.33439280356053314,3.8511298480064084e-17,493
,0.1796063657725115,9.585941544722236e-06,0.2924489245540932,2.692275767151453e-13,494
,0.19535662202777246,1.4227146673985505e-06,0.2969273346477902,1.1179183621751583e-13,495
,0.18603042135249492,4.48807101136531e-06,0.30154636603219054,4.442894621179619e-14,496
,0.16262944987860323,6.282081402028314e-05,0.2714992356503272,1.3429619731490516e-11,497
,0.20309075203312427,5.257028015790764e-07,0.325399032821486,2.8958047861626587e-16,498
,0.18021046196766888,8.935711681290737e-06,0.30577094574015157,1.8828779333687323e-14,499
,0.193677504812311,1.756917261973522e-06,0.31906038971312056,1.1533919055044137e-15,500
,0.17178653061384908,2.3306060543292656e-05,0.27860209758777127,3.7015705160044935e-12,501
,0.18441263909319905,5.446723766650192e-06,0.31712663155306275,1.7469097941169616e-15,502
,0.1813240586017122,7.84568229720244e-06,0.3003017892887598,5.706276095410133e-14,503
,0.19541460217699666,1.4123407403411916e-06,0.311201542316716,6.117626195404474e-15,504
,0.209400798149651,2.2663660437604887e-07,0.3287515224826165,1.3758093239796443e-16,505
,0.17201047349868004,2.2732763693391863e-05,0.2942667000465163,1.8879569969235836e-13,506
,0.2402291690871589,2.5284652104708838e-09,0.36312670261750946,3.862765958671652e-20,507
,0.17554943077514143,1.5272095506510343e-05,0.2800318507810906,2.842875012024003e-12,508
,0.17593762536611118,1.4613031614987165e-05,0.28887515945200537,5.369518909462954e-13,509
,0.17507950270190684,1.6107769326953566e-05,0.29262879717692397,2.59966487166327e-13,510
,0.1797289072658496,9.450500735935246e-06,0.31314322431825087,4.069592710662948e-15,511
,0.16273587544112678,6.211961958023462e-05,0.2834542485351018,1.5020066472696239e-12,512
,0.16494733026585046,4.9118354325471476e-05,0.2816021060974725,2.123732364647683e-12,513
,0.1670064210589905,3.936393885887029e-05,0.2634197836773414,5.5601985473497895e-11,514
,0.20950488480885987,2.2346345667321457e-07,0.32950912356837064,1.161347150959694e-16,515
,0.17680104972316785,1.3242807488796036e-05,0.29021333900114715,4.1511300720804605e-13,516
,0.1810393301527858,8.111647047219555e-06,0.29126162939547573,3.389968425767087e-13,517
,0.21698547757323447,7.959777855667945e-08,0.35790493170501475,1.4288501270767968e-19,518
,0.16573177217947974,4.5159690484124513e-05,0.3020000200856645,4.05432765788956e-14,519
,0.1996131693860666,8.265267758654682e-07,0.3067940533403878,1.5262035359360018e-14,520
,0.1813674087343804,7.805925734313495e-06,0.27735552113410544,4.653587503376149e-12,521
,0.1798991509672157,9.26535990480328e-06,0.3010931089657043,4.867532071354562e-14,522
,0.1918693637184487,2.2005854942367384e-06,0.2994333765167315,6.790158179163129e-14,523
,0.19159735191154487,2.275985729145435e-06,0.3097945970509937,8.204406735484851e-15,524
,0.18864574206965928,3.2703968876643714e-06,0.32511726527353957,3.081426852188651e-16,525
,0.18192677221679343,7.3098593128927176e-06,0.30427963772545563,2.5534769118919812e-14,526
,0.1659541228463829,4.409372488300261e-05,0.2761235920012671,5.828117473075624e-12,527
,0.15601686827831224,0.00012446058102712307,0.27262165966938595,1.0982463801325763e-11,528
,0.18786002604315122,3.5983022965365892e-06,0.3260033634039048,2.5339746201759706e-16,529
,0.16610281666525983,4.3394206777409165e-05,0.27760786755023104,4.4433077731938304e-12,530
,0.2033178561906534,5.10254433452239e-07,0.33686549904353147,2.185655209845962e-17,531
,0.18021945482254906,8.926357284659676e-06,0.2938004312695521,2.0683859472879087e-13,532
,0.14533640363912628,0.0003548654447763239,0.24783723734231555,7.53822605440169e-10,533
,0.1928795617434692,1.9409689647514785e-06,0.31937024475564,1.0788618242058662e-15,534
,0.18201401667909406,7.235251648247143e-06,0.29391396497577027,2.0229552551981844e-13,535
,0.1757072137628219,1.5000877276140694e-05,0.2966295017713418,1.18577844425679e-13,536
,0.20364062211056005,4.890481251200578e-07,0.3346308881579412,3.647522030988648e-17,537
,0.17583757165682745,1.478026295705322e-05,0.2995962701358393,6.572524035546951e-14,538
,0.1866398476027672,4.1706061666002745e-06,0.30942592616216436,8.85798066826102e-15,539
,0.17516030443147768,1.5961050086803345e-05,0.28918119113712504,5.063220602654196e-13,540
,0.1931567064215546,1.8750426027995167e-06,0.29843951350010983,8.279529234647941e-14,541
,0.1564864679641625,0.00011866722858663159,0.26538811810155594,3.9507169891639846e-11,542
,0.2057458200388898,3.7015134813031065e-07,0.324123966971102,3.833955481476146e-16,543
,0.15085942545958428,0.00020822170101835713,0.25786591684105203,1.4364392561444787e-10,544
,0.1491535084624758,0.00024598007016292807,0.24853282257387085,6.734935996189028e-10,545
,0.19646329300196366,1.2367703395794386e-06,0.3076386061593504,1.2824814302754624e-14,546
,0.2264150118741057,2.0535675192297534e-08,0.35247743447104674,5.425146432389821e-19,547
,0.19387153919012012,1.7147586075686392e-06,0.3198920102294931,9.639130491286368e-16,548
,0.15708750668749719,0.00011162201192374946,0.25304719922178665,3.2145398957278577e-10,549
,0.15354245408327788,0.00015963938556308774,0.26141144574855485,7.857101528031383e-11,550
,0.17934831922751046,9.877224365801107e-06,0.2845056006428452,1.2324918626812592e-12,551
,0.19243202791558678,2.05214031749143e-06,0.3155739946802762,2.4326768089700057e-15,552
,0.17017249933700992,2.7862739630024133e-05,0.2776775208868728,4.386921104558135e-12,553
,0.18956406124620634,2.9233527109295357e-06,0.3037925389919104,2.819574176873124e-14,554
,0.16217671929612876,6.5888044840897e-05,0.2755095330362594,6.517251223226458e-12,555
,0.1795698975702561,9.626604380913786e-06,0.29753430642527495,9.911958599333311e-14,556
,0.17440516450928958,1.7383233160690492e-05,0.2944639511449254,1.8163565837914958e-13,557
,0.19173988684171678,2.236172437442847e-06,0.31168462989057444,5.5291636691296555e-15,558
,0.18517161044940772,4.974878448065549e-06,0.30029657973434093,5.712242317632673e-14,559
,0.19611656823908752,1.2923620449339795e-06,0.30606450855182593,1.7729142274271346e-14,560
,0.18821444619173824,3.4466761395110344e-06,0.3005995776898388,5.375205590513497e-14,561
,0.15790562509888245,0.00010266291573571637,0.2661188260376357,3.477508010121412e-11,562
,0.1701137698327499,2.8043513541008758e-05,0.29711875263045473,1.0763298793945218e-13,563
,0.13982105796347472,0.000593327768781279,0.2395843981891037,2.796344005681671e-09,564
,0.19829605354910226,9.790130505304652e-07,0.3051547074906077,2.1359305176461125e-14,565
,0.18442725730389722,5.437245014389333e-06,0.2979074215761102,9.204046476256906e-14,566
,0.1598795234263326,8.375434813790517e-05,0.27119396043515515,1.4182575555861352e-11,567
,0.19378463551599312,1.73351921246294e-06,0.31907978384471636,1.1485821320489923e-15,568
,0.1759283184662443,1.4628511067671338e-05,0.3068512153528158,1.5083631901840643e-14,569
,0.15661366657147918,0.00011714222703216355,0.27431185946557524,8.09806120951348e-12,570
,0.1750179674735628,1.6220363767267997e-05,0.29261626640463234,2.6060141504252957e-13,571
,0.1817726148713678,7.443485335645575e-06,0.302146866779359,3.9358437413476647e-14,572
,0.18152122701566084,7.6664030602034e-06,0.3011525944424076,4.809612196686717e-14,573
,0.17957802268510614,9.617530496584339e-06,0.29442842697675986,1.8290520460188866e-13,574
,0.1784860496948152,1.0912949144439305e-05,0.31778621478758795,1.516775967150681e-15,575
,0.19283295137577539,1.9522724768458734e-06,0.3170842083200883,1.7628328598231044e-15,576
,0.18689513140293623,4.0441038940568815e-06,0.3128190928381176,4.357066523364076e-15,577
,0.20589287263437395,3.629791860096869e-07,0.3344961367509361,3.761422163499646e-17,578
,0.19666289912881652,1.2058152139868639e-06,0.3045899173336454,2.3969897394917363e-14,579
,0.17548887696829235,1.537741649482179e-05,0.2810883159304305,2.3368497648235967e-12,580
,0.21111557775014722,1.7949357654716317e-07,0.33252527014877475,5.887324444961006e-17,581
,0.17558846845303971,1.520456150577723e-05,0.298196650587777,8.689624314295051e-14,582
,0.17672317067513055,1.3361196403942099e-05,0.27591530036175316,6.053486944514338e-12,583
,0.1787981713285131,1.052663524731355e-05,0.28813462686429003,6.187749365962942e-13,584
,0.15712616473251634,0.0001111826175031149,0.25813867247741895,1.3717325886466922e-10,585
,0.18601414382704207,4.496859136484586e-06,0.3099489360404438,7.945073538667046e-15,586
,0.19147682848395906,2.310179622548284e-06,0.3182502983239527,1.3729824062802162e-15,587
,0.191164809795638,2.401003785154752e-06,0.3309973054333495,8.31371061336161e-17,588
,0.17960219392364496,9.590584942728489e-06,0.3156797350920539,2.378574817814861e-15,589
,0.17658647232528146,1.3571439474483209e-05,0.30235084811920127,3.7768786140925467e-14,590
,0.15023799846350486,0.0002212988659211704,0.24555421918327286,1.0885325025005109e-09,591
,0.15408817501054153,0.00015116010767986915,0.26054421564509583,9.114167519129754e-11,592
,0.22010603827384032,5.117677021498655e-08,0.3556152946983505,2.5164422984707315e-19,593
,0.13312981335434004,0.0010801912657745563,0.22798721598050145,1.6287501061130407e-08,594
,0.1818569039691646,7.370136192915749e-06,0.29238680730471067,2.725002878301365e-13,595
,0.17726261140924393,1.2561390020056631e-05,0.2933729532795586,2.2485864772519383e-13,596
,0.15913789922393232,9.043681053108257e-05,0.2653715044368087,3.962175688324033e-11,597
,0.14988236457564452,0.0002291247845716865,0.24511334901435994,1.1680796471049856e-09,598
,0.1908532772992399,2.49509219304013e-06,0.3166560872668301,1.93171812332047e-15,599
,0.20410250262409457,4.601706344188586e-07,0.334474345809302,3.7801670324157694e-17,600
,0.17916814733373465,1.0085581108950633e-05,0.3007813821704901,5.182421917021783e-14,601
,0.16480595426912728,4.986583060633076e-05,0.2869502413955594,7.756642449674383e-13,602
,0.16844530336357263,3.366910245811602e-05,0.27788527897794535,4.222858176923421e-12,603
,0.17954364637876263,9.655976709591133e-06,0.28708872714562,7.554789345224331e-13,604
,0.2076104543951197,2.8851573024992084e-07,0.3224714211288767,5.504895016552457e-16,605
,0.18961508663506527,2.9051413522427978e-06,0.30701411685464697,1.4586365655293816e-14,606
,0.1989271081633165,9.028582892264516e-07,0.3203358843993155,8.756665442977055e-16,607
,0.16922757123481436,3.0910004915587374e-05,0.2632967136591535,5.679750967750879e-11,608
,0.19864268010147107,9.364505475751863e-07,0.3165094304775014,1.9931492120500174e-15,609
,0.17961619448159524,9.575010351964529e-06,0.2855914978622825,1.003908345343641e-12,610
,0.17566017360278763,1.5081253068117135e-05,0.2919870844425303,2.945122128780834e-13,611
,0.1915522438808669,2.2887262467891598e-06,0.2964519636136038,1.2281337415230977e-13,612
,0.1610169482404088,7.440306768750917e-05,0.2685547412320262,2.266396903017037e-11,613
,0.18248935061950466,6.841359271383678e-06,0.2967966083796981,1.1472217193317371e-13,614
,0.18594538707580555,4.534162202215252e-06,0.3111601920149877,6.17076294214762e-15,615
,0.19260505893078655,2.0084530788356676e-06,0.31746488328746264,1.624905350644586e-15,616
,0.1801723070643102,8.975504556612422e-06,0.30220618539590255,3.888951316893778e-14,617
,0.15909147925366376,9.087136138487944e-05,0.2806630756168933,2.528943322838251e-12,618
,0.187168327909854,3.91279123699693e-06,0.30435988880907017,2.5120674786695084e-14,619
,0.20784770034660008,2.7946654128897837e-07,0.35790123927604267,1.4301601834407877e-19,620
,0.21321241088473286,1.3460048387197662e-07,0.3451823460346324,3.131290678662647e-18,621
,0.13685786746840095,0.0007761684470789212,0.2204693575028876,4.8590738074889734e-08,622
,0.1915919714574395,2.2775018334455397e-06,0.3095545348434193,8.62437979466398e-15,623
,0.19030449487511913,2.669484590135361e-06,0.31257736794342295,4.584345140412671e-15,624
,0.16008229562972143,8.200995835787686e-05,0.28866794175668736,5.587144941754663e-13,625
,0.18372528987960074,5.910667616783077e-06,0.305781784306412,1.8787015128150784e-14,626
,0.1524272507694177,0.00017837418217268343,0.2707890701995455,1.5245137227017883e-11,627
,0.18230830349372446,6.988911462846633e-06,0.30487786897824487,2.260203475748433e-14,628
,0.19316442633648295,1.873237292556199e-06,0.3298926696243997,1.0656743251871333e-16,629
,0.1478104615151615,0.00028011657088603616,0.2537525309152488,2.8599818731171134e-10,630
,0.16987799850539637,2.878049268830483e-05,0.2880710650182079,6.263417228877303e-13,631
,0.1884486347563789,3.3498609989818574e-06,0.2896323114677049,4.642675898383713e-13,632
,0.21347064626457912,1.2988644995600913e-07,0.33513176534508893,3.253135619636803e-17,633
,0.19317300178014468,1.8712338690216668e-06,0.30697125175348305,1.4715631891408185e-14,634
,0.19305107579773761,1.8999125519376503e-06,0.3088734934324872,9.934059750377097e-15,635
,0.18239659358071109,6.9165803370355315e-06,0.30097574720669806,4.9838182785216486e-14,636
,0.19803139742238973,1.0127546465453438e-06,0.30598844032817274,1.8007877458009503e-14,637
